customer_id,customer_name,customer_segment,country,kyc_risk,pep_flag,expected_monthly_volume,total_alerts,escalated_alerts,total_alerted_amount,avg_alert_risk,unique_risk_categories,unique_risk_drivers,total_transactions,total_transaction_amount,high_risk_geo_transactions,unique_counterparties,repeat_alert_flag,multi_risk_flag,high_risk_geo_ratio,financial_crime_risk_score,financial_crime_risk_level
CUST10777,Customer 0778,Commercial,Turkey,Low,0,17015.15,0.0,0.0,0.0,0.0,0.0,0.0,22,391628.77,10,22,0,0,0.45454545454545453,17.0,Low
CUST10778,Customer 0779,Consumer,United States,Medium,0,7953.32,1.0,0.0,44711.23,68.0,1.0,1.0,26,216217.07,9,26,0,0,0.34615384615384615,28.0,Low
CUST10779,Customer 0780,Consumer,China,Medium,0,5234.34,1.0,0.0,60980.62,17.0,1.0,1.0,27,371322.18,10,27,0,0,0.37037037037037035,28.0,Low
CUST10780,Customer 0781,Consumer,United States,Low,0,2503.85,2.0,0.0,171760.6,63.5,1.0,1.0,19,244681.1,8,19,0,0,0.42105263157894735,25.0,Low
CUST10781,Customer 0782,Consumer,Turkey,Low,0,4320.53,2.0,0.0,80741.43000000001,64.0,2.0,2.0,28,199440.87,11,28,0,1,0.39285714285714285,40.0,Moderate
CUST10782,Customer 0783,Small Business,United States,Low,0,33459.06,2.0,1.0,116878.53,54.5,2.0,2.0,26,315262.37,11,26,0,1,0.4230769230769231,45.0,Moderate
CUST10783,Customer 0784,Commercial,United States,Low,0,1308.76,2.0,0.0,87558.7,64.0,2.0,2.0,15,174104.68,6,15,0,1,0.4,40.0,Moderate
CUST10784,Customer 0785,Consumer,Nigeria,Low,0,7963.26,2.0,0.0,43410.04,46.0,2.0,2.0,18,167571.9,6,18,0,1,0.3333333333333333,40.0,Moderate
CUST10785,Customer 0786,Small Business,Mexico,Medium,0,59804.22,0.0,0.0,0.0,0.0,0.0,0.0,28,440978.01,12,28,0,0,0.42857142857142855,24.0,Low
CUST10786,Customer 0787,Consumer,India,High,0,11289.9,3.0,1.0,69370.28,45.0,2.0,2.0,24,346835.39,7,24,1,1,0.2916666666666667,73.7,High
CUST10787,Customer 0788,Consumer,United States,Medium,0,27997.58,5.0,4.0,216921.9,70.2,4.0,4.0,39,569803.11,15,39,1,1,0.38461538461538464,84.0,Critical
CUST10788,Customer 0789,Small Business,United States,Medium,0,38832.1,1.0,1.0,31011.54,63.0,1.0,1.0,22,272148.25,12,22,0,0,0.5454545454545454,33.0,Moderate
CUST10789,Customer 0790,Small Business,United States,Low,0,16405.41,2.0,1.0,115194.43000000001,76.0,2.0,2.0,31,343739.39,12,31,0,1,0.3870967741935484,45.0,Moderate
CUST10790,Customer 0791,Consumer,United States,Low,0,101058.14,3.0,1.0,71827.78,62.0,2.0,3.0,21,192231.64,10,21,1,1,0.47619047619047616,59.0,Moderate
CUST10791,Customer 0792,Consumer,Mexico,Low,0,6284.06,0.0,0.0,0.0,0.0,0.0,0.0,25,265013.6,10,25,0,0,0.4,17.0,Low
CUST10792,Customer 0793,Consumer,United States,Medium,0,12748.11,0.0,0.0,0.0,0.0,0.0,0.0,25,233313.1,10,25,0,0,0.4,24.0,Low
CUST10793,Customer 0794,Consumer,Mexico,Medium,1,22687.62,2.0,1.0,77052.02,70.0,2.0,2.0,31,294238.69,14,31,0,1,0.45161290322580644,64.0,High
CUST10794,Customer 0795,Consumer,United States,High,1,5896.09,0.0,0.0,0.0,0.0,0.0,0.0,26,326349.56,9,26,0,0,0.34615384615384615,44.0,Moderate
CUST10795,Customer 0796,Consumer,China,Medium,0,18482.11,2.0,0.0,60734.34,40.5,1.0,2.0,20,172336.03,6,20,0,0,0.3,32.0,Moderate
CUST10796,Customer 0797,Commercial,United States,High,0,22156.27,1.0,1.0,60534.92,33.0,1.0,1.0,26,413226.93,14,26,0,0,0.5384615384615384,41.0,Moderate
CUST10797,Customer 0798,Consumer,United States,Low,0,5887.72,0.0,0.0,0.0,0.0,0.0,0.0,29,419913.42,9,29,0,0,0.3103448275862069,17.0,Low
CUST10798,Customer 0799,Consumer,Turkey,Medium,0,30139.87,2.0,1.0,86807.35999999999,58.5,1.0,2.0,33,420016.18,8,33,0,0,0.24242424242424243,34.7,Moderate
CUST10799,Customer 0800,Consumer,United States,High,0,6536.39,3.0,1.0,162590.25,59.666666666666664,3.0,3.0,34,342246.7,12,34,1,1,0.35294117647058826,74.0,High
CUST10800,Customer 0801,Small Business,United States,High,0,5616.82,1.0,1.0,25234.09,54.0,1.0,1.0,23,247133.5,9,23,0,0,0.391304347826087,41.0,Moderate
CUST10801,Customer 0802,Consumer,United States,High,0,34052.84,4.0,0.0,176708.31,46.25,4.0,4.0,24,199051.24,5,24,1,1,0.20833333333333334,69.3,High
CUST10802,Customer 0803,Consumer,United States,Low,1,2044.35,1.0,1.0,23978.82,62.0,1.0,1.0,19,144927.85,8,19,0,0,0.42105263157894735,38.0,Moderate
CUST10803,Customer 0804,Consumer,Turkey,Low,0,18824.33,1.0,1.0,17318.42,66.0,1.0,1.0,27,353915.69,10,27,0,0,0.37037037037037035,26.0,Low
CUST10804,Customer 0805,Commercial,United Kingdom,Medium,0,5201.98,1.0,0.0,35350.09,56.0,1.0,1.0,28,412936.65,18,28,0,0,0.6428571428571429,28.0,Low
CUST10805,Customer 0806,Small Business,United Arab Emirates,Medium,0,5206.42,4.0,3.0,228453.40000000002,64.5,2.0,4.0,35,520624.31,18,35,1,1,0.5142857142857142,80.0,Critical
CUST10806,Customer 0807,Commercial,United States,Low,1,58257.0,1.0,1.0,64574.55,67.0,1.0,1.0,24,257950.61000000002,11,24,0,0,0.4583333333333333,38.0,Moderate
CUST10807,Customer 0808,Consumer,United States,Low,0,35778.91,4.0,0.0,353090.31,69.5,3.0,4.0,27,291840.24,14,27,1,1,0.5185185185185185,58.0,Moderate
CUST10808,Customer 0809,Consumer,United Arab Emirates,High,0,19545.22,0.0,0.0,0.0,0.0,0.0,0.0,30,244997.68,8,29,0,0,0.26666666666666666,30.7,Moderate
CUST10809,Customer 0810,Consumer,Turkey,Medium,0,7443.37,1.0,1.0,24262.34,54.0,1.0,1.0,25,246264.30000000002,14,25,0,0,0.56,33.0,Moderate
CUST10810,Customer 0811,Consumer,United States,Medium,0,44155.56,0.0,0.0,0.0,0.0,0.0,0.0,30,263063.61,13,30,0,0,0.43333333333333335,24.0,Low
CUST10811,Customer 0812,Consumer,Turkey,Medium,0,2483.28,1.0,0.0,76184.74,40.0,1.0,1.0,33,408701.99,15,33,0,0,0.45454545454545453,28.0,Low
CUST10812,Customer 0813,Small Business,United States,Medium,0,24223.08,1.0,0.0,51526.72,29.0,1.0,1.0,31,442975.69,7,31,0,0,0.22580645161290322,25.0,Low
CUST10813,Customer 0814,Consumer,United Kingdom,Low,0,8309.3,0.0,0.0,0.0,0.0,0.0,0.0,20,362940.87,9,19,0,0,0.45,17.0,Low
CUST10814,Customer 0815,Consumer,United States,Low,0,2230.61,1.0,1.0,28329.8,57.0,1.0,1.0,27,346936.41,15,27,0,0,0.5555555555555556,26.0,Low
CUST10815,Customer 0816,Consumer,United States,Low,0,15487.41,1.0,0.0,25699.91,47.0,1.0,1.0,24,348520.0,12,24,0,0,0.5,21.0,Low
CUST10816,Customer 0817,Consumer,United States,Medium,0,6902.91,1.0,1.0,54174.9,61.0,1.0,1.0,25,279781.15,10,25,0,0,0.4,33.0,Moderate
CUST10817,Customer 0818,Consumer,United States,Low,0,9240.0,3.0,1.0,29698.53,67.33333333333333,2.0,3.0,17,153580.58,10,17,1,1,0.5882352941176471,59.0,Moderate
CUST10818,Customer 0819,Consumer,Canada,Low,0,31214.31,0.0,0.0,0.0,0.0,0.0,0.0,16,147454.52,3,16,0,0,0.1875,12.5,Low
CUST10819,Customer 0820,Commercial,Mexico,Low,0,54895.83,0.0,0.0,0.0,0.0,0.0,0.0,23,222047.3,9,23,0,0,0.391304347826087,17.0,Low
CUST10820,Customer 0821,Commercial,India,Low,0,6422.53,2.0,1.0,52670.83,53.5,2.0,2.0,20,183869.75,8,20,0,1,0.4,45.0,Moderate
CUST10821,Customer 0822,Consumer,United States,Medium,0,21328.17,2.0,1.0,140697.61,55.0,2.0,2.0,39,414900.44,17,38,0,1,0.4358974358974359,52.0,Moderate
CUST10822,Customer 0823,Consumer,Mexico,Low,0,61530.3,2.0,1.0,78964.88,48.5,1.0,2.0,20,229318.47999999998,12,20,0,0,0.6,30.0,Moderate
CUST10823,Customer 0824,Consumer,United States,Low,0,7104.3,0.0,0.0,0.0,0.0,0.0,0.0,29,367520.54,12,28,0,0,0.41379310344827586,17.0,Low
CUST10824,Customer 0825,Small Business,United States,Low,0,15479.27,1.0,1.0,27590.85,85.0,1.0,1.0,26,501196.36,9,26,0,0,0.34615384615384615,26.0,Low
CUST10825,Customer 0826,Consumer,United States,Medium,0,14053.83,2.0,0.0,69304.63,46.5,2.0,2.0,26,231300.26,9,26,0,1,0.34615384615384615,47.0,Moderate
CUST10826,Customer 0827,Small Business,United States,Low,0,12492.28,2.0,0.0,30201.21,65.5,2.0,2.0,26,281144.11,9,26,0,1,0.34615384615384615,40.0,Moderate
CUST10827,Customer 0828,Consumer,Canada,Low,0,4391.0,2.0,1.0,204304.3,67.0,1.0,1.0,28,390944.52999999997,10,28,0,0,0.35714285714285715,30.0,Moderate
CUST10828,Customer 0829,Consumer,Turkey,High,0,3037.18,1.0,1.0,84619.94,72.0,1.0,1.0,25,291028.39,10,25,0,0,0.4,41.0,Moderate
CUST10829,Customer 0830,Small Business,United States,Low,0,3657.29,2.0,0.0,33868.87,38.5,2.0,2.0,23,338569.0,11,23,0,1,0.4782608695652174,40.0,Moderate
CUST10830,Customer 0831,Consumer,Russia,Low,0,2018.58,1.0,1.0,13169.5,69.0,1.0,1.0,33,508462.0,16,33,0,0,0.48484848484848486,26.0,Low
CUST10831,Customer 0832,Small Business,United States,High,0,48773.95,1.0,0.0,19186.28,44.0,1.0,1.0,17,185599.18,7,17,0,0,0.4117647058823529,36.0,Moderate
CUST10832,Customer 0833,Consumer,Mexico,Low,0,7039.92,1.0,0.0,92109.95,62.0,1.0,1.0,29,322008.15,10,29,0,0,0.3448275862068966,21.0,Low
CUST10833,Customer 0834,Consumer,Mexico,Medium,0,4796.09,2.0,2.0,182399.53,65.0,2.0,2.0,32,358263.07,13,32,0,1,0.40625,57.0,Moderate
CUST10834,Customer 0835,Consumer,United States,Low,0,9075.48,0.0,0.0,0.0,0.0,0.0,0.0,22,374516.96,7,22,0,0,0.3181818181818182,17.0,Low
CUST10835,Customer 0836,Consumer,United States,Medium,0,5341.91,3.0,2.0,81036.87,67.66666666666667,2.0,3.0,22,225284.22999999998,5,22,1,1,0.22727272727272727,68.1,High
CUST10836,Customer 0837,Consumer,United States,Low,0,14525.98,3.0,1.0,121489.62000000001,48.333333333333336,2.0,3.0,25,224974.97,9,25,1,1,0.36,59.0,Moderate
CUST10837,Customer 0838,Consumer,Russia,High,0,5405.73,2.0,0.0,80504.92,49.0,2.0,2.0,29,498174.96,13,29,0,1,0.4482758620689655,55.0,Moderate
CUST10838,Customer 0839,Small Business,Canada,Medium,0,10205.39,1.0,0.0,19196.74,48.0,1.0,1.0,23,211834.06999999998,7,22,0,0,0.30434782608695654,28.0,Low
CUST10839,Customer 0840,Small Business,Turkey,Low,0,20538.93,1.0,0.0,5271.48,56.0,1.0,1.0,26,682819.9099999999,11,26,0,0,0.4230769230769231,21.0,Low
CUST10840,Customer 0841,Commercial,United Arab Emirates,Low,0,7336.55,0.0,0.0,0.0,0.0,0.0,0.0,24,332576.27999999997,9,24,0,0,0.375,17.0,Low
CUST10841,Customer 0842,Small Business,United Arab Emirates,Medium,0,10153.26,0.0,0.0,0.0,0.0,0.0,0.0,26,281037.77,6,26,0,0,0.23076923076923078,21.2,Low
CUST10842,Customer 0843,Small Business,United States,High,1,25103.9,0.0,0.0,0.0,0.0,0.0,0.0,29,542336.81,10,29,0,0,0.3448275862068966,44.0,Moderate
CUST10843,Customer 0844,Small Business,United States,Low,0,621.54,0.0,0.0,0.0,0.0,0.0,0.0,22,240823.38,9,22,0,0,0.4090909090909091,17.0,Low
CUST10844,Customer 0845,Consumer,Nigeria,High,0,2586.37,2.0,1.0,63141.340000000004,49.0,2.0,2.0,31,390116.09,10,31,0,1,0.3225806451612903,60.0,High
CUST10845,Customer 0846,Consumer,United States,Low,0,5773.6,1.0,0.0,11785.7,43.0,1.0,1.0,29,249319.72,9,29,0,0,0.3103448275862069,21.0,Low
CUST10846,Customer 0847,Consumer,Russia,High,0,12666.49,1.0,0.0,21180.28,13.0,1.0,1.0,11,144147.25,5,11,0,0,0.45454545454545453,36.0,Moderate
CUST10847,Customer 0848,Consumer,Russia,Low,0,28921.75,3.0,1.0,98789.72,59.666666666666664,2.0,3.0,38,494851.82,17,38,1,1,0.4473684210526316,59.0,Moderate
CUST10848,Customer 0849,Consumer,United States,Low,0,12426.51,1.0,0.0,14102.8,47.0,1.0,1.0,34,565462.77,15,34,0,0,0.4411764705882353,21.0,Low
CUST10849,Customer 0850,Small Business,China,Low,0,1076.36,1.0,1.0,79189.76,52.0,1.0,1.0,25,309947.37,13,25,0,0,0.52,26.0,Low
CUST10850,Customer 0851,Small Business,Russia,Medium,0,10454.54,3.0,1.0,430950.82,58.666666666666664,2.0,3.0,20,232876.42,4,20,1,1,0.2,62.0,High
CUST10851,Customer 0852,Commercial,United States,High,0,3789.0,2.0,1.0,27508.079999999998,67.0,2.0,2.0,27,297096.7,11,26,0,1,0.4074074074074074,60.0,High
CUST10852,Customer 0853,Small Business,India,Low,0,6908.53,1.0,1.0,36716.32,34.0,1.0,1.0,34,465935.86000000004,13,33,0,0,0.38235294117647056,26.0,Low
CUST10853,Customer 0854,Small Business,United Kingdom,Low,0,11586.22,1.0,0.0,114848.91,36.0,1.0,1.0,24,174183.88999999998,11,24,0,0,0.4583333333333333,21.0,Low
CUST10854,Customer 0855,Consumer,United States,Low,0,10772.61,1.0,0.0,6178.61,68.0,1.0,1.0,25,177659.43,6,25,0,0,0.24,18.6,Low
CUST10855,Customer 0856,Consumer,United Arab Emirates,Low,0,12269.93,2.0,0.0,144255.64,34.0,1.0,2.0,21,103560.79,9,21,0,0,0.42857142857142855,25.0,Low
CUST10856,Customer 0857,Commercial,United States,Low,0,4722.6,0.0,0.0,0.0,0.0,0.0,0.0,23,201134.06,11,23,0,0,0.4782608695652174,17.0,Low
CUST10857,Customer 0858,Small Business,United States,Medium,0,26226.51,2.0,0.0,135754.55,54.0,2.0,2.0,24,411981.84,11,24,0,1,0.4583333333333333,47.0,Moderate
CUST10858,Customer 0859,Consumer,United States,Low,0,13134.63,0.0,0.0,0.0,0.0,0.0,0.0,25,247287.83000000002,8,25,0,0,0.32,17.0,Low
CUST10859,Customer 0860,Consumer,United States,Low,0,21960.97,0.0,0.0,0.0,0.0,0.0,0.0,26,219775.78999999998,10,26,0,0,0.38461538461538464,17.0,Low
CUST10860,Customer 0861,Consumer,Russia,Low,0,8929.73,1.0,0.0,8436.99,52.0,1.0,1.0,31,326875.52,14,31,0,0,0.45161290322580644,21.0,Low
CUST10861,Customer 0862,Consumer,United States,Medium,0,7538.61,1.0,0.0,51870.53,38.0,1.0,1.0,23,317923.21,5,23,0,0,0.21739130434782608,24.7,Low
CUST10862,Customer 0863,Consumer,India,Low,0,12912.42,1.0,1.0,63810.28,70.0,1.0,1.0,19,270847.85000000003,12,19,0,0,0.631578947368421,26.0,Low
CUST10863,Customer 0864,Commercial,United States,Low,0,12611.88,1.0,0.0,959.14,39.0,1.0,1.0,27,313689.75,9,27,0,0,0.3333333333333333,21.0,Low
CUST10864,Customer 0865,Consumer,United States,High,0,29971.38,1.0,0.0,69720.09,58.0,1.0,1.0,25,231566.03,11,25,0,0,0.44,36.0,Moderate
CUST10865,Customer 0866,Consumer,United States,Low,0,4038.74,1.0,1.0,7060.47,39.0,1.0,1.0,32,402547.33,18,32,0,0,0.5625,26.0,Low
CUST10866,Customer 0867,Consumer,Turkey,Low,0,8564.6,1.0,1.0,16587.89,75.0,1.0,1.0,25,210214.13,7,25,0,0,0.28,25.2,Low
CUST10867,Customer 0868,Consumer,Russia,Medium,0,2572.27,0.0,0.0,0.0,0.0,0.0,0.0,22,353954.7,10,22,0,0,0.45454545454545453,24.0,Low
CUST10868,Customer 0869,Commercial,United States,High,0,72545.9,2.0,0.0,6133.63,32.0,2.0,2.0,29,331980.05,8,29,0,1,0.27586206896551724,54.0,Moderate
CUST10869,Customer 0870,Consumer,United States,Low,0,5861.01,0.0,0.0,0.0,0.0,0.0,0.0,28,370472.75,9,28,0,0,0.32142857142857145,17.0,Low
CUST10870,Customer 0871,Small Business,Canada,Medium,0,22671.62,2.0,0.0,208030.45,51.5,2.0,2.0,27,211233.71,11,27,0,1,0.4074074074074074,47.0,Moderate
CUST10871,Customer 0872,Consumer,United States,Low,0,23460.72,1.0,0.0,82850.66,55.0,1.0,1.0,17,203973.99,6,17,0,0,0.35294117647058826,21.0,Low
CUST10872,Customer 0873,Small Business,Mexico,Low,0,10648.89,3.0,1.0,83248.39,73.0,2.0,3.0,34,304180.72,16,34,1,1,0.47058823529411764,59.0,Moderate
CUST10873,Customer 0874,Consumer,Turkey,Medium,0,1083.43,3.0,1.0,194023.1,60.666666666666664,1.0,1.0,15,275702.53,6,15,1,0,0.4,51.0,Moderate
CUST10874,Customer 0875,Small Business,United States,Medium,0,49341.85,2.0,1.0,49372.350000000006,64.0,2.0,2.0,27,368102.77,11,27,0,1,0.4074074074074074,52.0,Moderate
CUST10875,Customer 0876,Small Business,United States,Low,0,91403.25,3.0,1.0,138662.77,70.0,2.0,3.0,25,262812.97,10,25,1,1,0.4,59.0,Moderate
CUST10876,Customer 0877,Consumer,United Arab Emirates,Low,0,13129.2,1.0,0.0,5514.05,49.0,1.0,1.0,19,235129.4,11,19,0,0,0.5789473684210527,21.0,Low
CUST10877,Customer 0878,Consumer,United States,Low,0,8542.34,3.0,1.0,178040.68,54.666666666666664,3.0,3.0,23,310410.87,8,23,1,1,0.34782608695652173,59.0,Moderate
CUST10878,Customer 0879,Consumer,India,Medium,0,3778.6,0.0,0.0,0.0,0.0,0.0,0.0,21,164602.93,9,21,0,0,0.42857142857142855,24.0,Low
CUST10879,Customer 0880,Consumer,United States,Medium,0,3456.56,3.0,2.0,196974.65000000002,75.0,2.0,3.0,26,257086.97,17,26,1,1,0.6538461538461539,71.0,High
CUST10880,Customer 0881,Consumer,Nigeria,Low,0,4012.6,2.0,0.0,44526.68,47.5,2.0,2.0,25,271432.97,12,25,0,1,0.48,40.0,Moderate
CUST10881,Customer 0882,Consumer,United States,Low,0,4844.93,2.0,1.0,78853.17,63.5,1.0,2.0,28,316208.96,14,28,0,0,0.5,30.0,Moderate
CUST10882,Customer 0883,Commercial,Turkey,Low,0,14880.21,4.0,2.0,153219.36,67.5,3.0,3.0,31,274686.68,15,31,1,1,0.4838709677419355,68.0,High
CUST10883,Customer 0884,Small Business,United States,Medium,0,5208.9,2.0,1.0,125823.41,77.5,2.0,2.0,28,513637.16000000003,14,28,0,1,0.5,52.0,Moderate
CUST10884,Customer 0885,Consumer,Russia,Medium,0,54865.73,0.0,0.0,0.0,0.0,0.0,0.0,24,230800.27000000002,15,24,0,0,0.625,24.0,Low
CUST10885,Customer 0886,Small Business,United States,Low,0,3469.55,1.0,0.0,12808.86,44.0,1.0,1.0,25,351984.07,11,25,0,0,0.44,21.0,Low
CUST10886,Customer 0887,Consumer,United Kingdom,High,0,11820.72,0.0,0.0,0.0,0.0,0.0,0.0,19,216673.83000000002,9,19,0,0,0.47368421052631576,32.0,Moderate
CUST10887,Customer 0888,Consumer,Russia,Medium,0,5376.74,2.0,1.0,218626.81,46.5,2.0,2.0,33,470179.69,9,33,0,1,0.2727272727272727,50.9,Moderate
CUST10888,Customer 0889,Consumer,United States,Medium,0,16755.09,4.0,2.0,197723.21,51.75,4.0,4.0,24,315198.42,7,24,1,1,0.2916666666666667,74.7,High
CUST10889,Customer 0890,Small Business,United States,Medium,0,12266.32,3.0,2.0,72538.76000000001,45.0,3.0,3.0,24,226034.02,8,24,1,1,0.3333333333333333,71.0,High
CUST10890,Customer 0891,Small Business,India,Low,0,33362.99,3.0,2.0,173827.19,73.66666666666667,2.0,2.0,22,212871.02,4,22,1,1,0.18181818181818182,59.3,High
CUST10891,Customer 0892,Consumer,Nigeria,Low,0,15151.85,2.0,0.0,65514.729999999996,53.0,2.0,2.0,23,468781.36,5,23,0,1,0.21739130434782608,36.7,Moderate
CUST10892,Customer 0893,Consumer,India,Medium,0,2863.18,0.0,0.0,0.0,0.0,0.0,0.0,22,173625.55000000002,8,22,0,0,0.36363636363636365,24.0,Low
CUST10893,Customer 0894,Small Business,Russia,Low,0,10482.31,2.0,0.0,94774.0,57.5,2.0,2.0,15,160966.27,7,15,0,1,0.4666666666666667,40.0,Moderate
CUST10894,Customer 0895,Consumer,United States,Low,0,12208.89,3.0,0.0,56212.48,66.0,2.0,3.0,23,368794.17,6,23,1,1,0.2608695652173913,52.4,Moderate
CUST10895,Customer 0896,Commercial,India,Medium,0,3472.46,0.0,0.0,0.0,0.0,0.0,0.0,26,688936.8200000001,9,26,0,0,0.34615384615384615,24.0,Low
CUST10896,Customer 0897,Consumer,Canada,Low,0,14039.03,2.0,0.0,43425.56,61.0,2.0,2.0,25,354227.1,10,25,0,1,0.4,40.0,Moderate
CUST10897,Customer 0898,Consumer,Mexico,Medium,0,54721.63,2.0,0.0,49866.86,48.5,2.0,2.0,21,348870.78,14,21,0,1,0.6666666666666666,47.0,Moderate
CUST10898,Customer 0899,Small Business,Canada,High,0,4047.28,0.0,0.0,0.0,0.0,0.0,0.0,19,241127.86000000002,11,19,0,0,0.5789473684210527,32.0,Moderate
CUST10899,Customer 0900,Consumer,United States,Low,0,10869.63,1.0,0.0,28721.42,46.0,1.0,1.0,29,303542.5,6,29,0,0,0.20689655172413793,17.3,Low
CUST10900,Customer 0901,Small Business,United States,Low,0,18565.05,2.0,1.0,78736.67,59.0,1.0,2.0,14,128356.89,7,14,0,0,0.5,30.0,Moderate
CUST10901,Customer 0902,Consumer,United States,Medium,0,69034.83,1.0,1.0,17052.6,66.0,1.0,1.0,26,391103.98,7,26,0,0,0.2692307692307692,31.8,Moderate
CUST10902,Customer 0903,Commercial,United States,Low,0,8182.95,2.0,2.0,36580.64,79.0,2.0,2.0,23,210731.27,5,23,0,1,0.21739130434782608,46.7,Moderate
CUST10903,Customer 0904,Small Business,United States,Low,0,20183.05,3.0,0.0,214064.43,81.33333333333333,2.0,3.0,13,111583.74,5,13,1,1,0.38461538461538464,54.0,Moderate
CUST10904,Customer 0905,Commercial,United States,Medium,0,2860.32,2.0,0.0,56520.28999999999,47.0,2.0,2.0,23,246525.68,12,23,0,1,0.5217391304347826,47.0,Moderate
CUST10905,Customer 0906,Consumer,Turkey,Low,0,484.46,3.0,3.0,140025.77000000002,70.66666666666667,2.0,2.0,23,316478.55,7,23,1,1,0.30434782608695654,69.0,High
CUST10906,Customer 0907,Consumer,United States,Low,0,13239.75,2.0,1.0,95461.18,51.0,1.0,1.0,26,236100.94,11,26,0,0,0.4230769230769231,30.0,Moderate
CUST10907,Customer 0908,Consumer,Turkey,Low,0,7793.76,2.0,1.0,77738.19,70.0,2.0,2.0,23,346719.01,12,23,0,1,0.5217391304347826,45.0,Moderate
CUST10908,Customer 0909,Small Business,United Arab Emirates,Low,0,7119.82,2.0,1.0,36141.84,53.5,1.0,2.0,35,281836.8,18,35,0,0,0.5142857142857142,30.0,Moderate
CUST10909,Customer 0910,Small Business,United States,Low,0,220411.27,0.0,0.0,0.0,0.0,0.0,0.0,23,244457.57,9,23,0,0,0.391304347826087,17.0,Low
CUST10910,Customer 0911,Small Business,United States,Low,0,7806.65,1.0,0.0,112836.84,68.0,1.0,1.0,23,311042.23,7,23,0,0,0.30434782608695654,21.0,Low
CUST10911,Customer 0912,Commercial,United States,Medium,0,12375.86,1.0,1.0,18633.62,95.0,1.0,1.0,28,330289.0,13,28,0,0,0.4642857142857143,33.0,Moderate
CUST10912,Customer 0913,Consumer,Mexico,Low,0,29044.48,1.0,1.0,17344.87,66.0,1.0,1.0,22,177330.63999999998,8,22,0,0,0.36363636363636365,26.0,Low
CUST10913,Customer 0914,Consumer,United States,High,0,12275.1,1.0,1.0,41823.99,60.0,1.0,1.0,28,451180.16,11,28,0,0,0.39285714285714285,41.0,Moderate
CUST10914,Customer 0915,Commercial,United States,Low,0,17981.72,1.0,1.0,14390.72,53.0,1.0,1.0,30,438875.87,12,30,0,0,0.4,26.0,Low
CUST10915,Customer 0916,Consumer,China,Low,0,5285.36,2.0,0.0,43289.619999999995,50.0,2.0,2.0,23,191414.28,9,23,0,1,0.391304347826087,40.0,Moderate
CUST10916,Customer 0917,Consumer,United States,Low,0,21928.24,1.0,0.0,15470.25,48.0,1.0,1.0,21,230412.92,13,21,0,0,0.6190476190476191,21.0,Low
CUST10917,Customer 0918,Small Business,United States,Low,0,8917.15,3.0,2.0,190085.12,56.333333333333336,3.0,3.0,28,369123.01,14,28,1,1,0.5,64.0,High
CUST10918,Customer 0919,Consumer,Mexico,Medium,0,3703.12,3.0,1.0,98566.98000000001,49.666666666666664,3.0,3.0,25,181535.49,6,24,1,1,0.24,63.6,High
CUST10919,Customer 0920,Consumer,United States,Medium,0,20074.8,2.0,1.0,110627.39,61.5,1.0,1.0,24,232745.13,11,23,0,0,0.4583333333333333,37.0,Moderate
CUST10920,Customer 0921,Consumer,United Kingdom,Medium,0,5269.14,0.0,0.0,0.0,0.0,0.0,0.0,26,353912.71,8,26,0,0,0.3076923076923077,24.0,Low
CUST10921,Customer 0922,Consumer,India,Medium,1,22274.24,3.0,0.0,105496.22,51.333333333333336,2.0,3.0,22,394041.47,9,22,1,1,0.4090909090909091,73.0,High
CUST10922,Customer 0923,Commercial,United Arab Emirates,High,0,8885.2,2.0,1.0,109182.67,50.5,2.0,2.0,32,432962.62,16,32,0,1,0.5,60.0,High
CUST10923,Customer 0924,Consumer,United States,Low,0,8462.81,0.0,0.0,0.0,0.0,0.0,0.0,29,179978.36000000002,12,29,0,0,0.41379310344827586,17.0,Low
CUST10924,Customer 0925,Consumer,United Arab Emirates,Medium,0,12869.59,3.0,2.0,84753.01,66.0,1.0,3.0,19,283004.74,6,19,1,0,0.3157894736842105,56.0,Moderate
CUST10925,Customer 0926,Consumer,United States,Medium,0,32473.65,1.0,1.0,14672.65,70.0,1.0,1.0,22,203413.53,8,22,0,0,0.36363636363636365,33.0,Moderate
CUST10926,Customer 0927,Small Business,United States,Low,0,2323.85,0.0,0.0,0.0,0.0,0.0,0.0,27,347703.07,10,27,0,0,0.37037037037037035,17.0,Low
CUST10927,Customer 0928,Small Business,India,Low,0,3059.74,2.0,0.0,70033.11,51.0,2.0,2.0,21,179148.07,11,21,0,1,0.5238095238095238,40.0,Moderate
CUST10928,Customer 0929,Small Business,Turkey,Low,0,5821.72,2.0,1.0,409985.02999999997,65.0,2.0,2.0,23,199710.83,8,23,0,1,0.34782608695652173,45.0,Moderate
CUST10929,Customer 0930,Consumer,India,Medium,0,3902.66,1.0,0.0,1731.2,59.0,1.0,1.0,29,329694.0,10,29,0,0,0.3448275862068966,28.0,Low
CUST10930,Customer 0931,Small Business,United States,Medium,0,3821.12,2.0,0.0,59506.22,51.5,1.0,2.0,25,158338.21,9,25,0,0,0.36,32.0,Moderate
CUST10931,Customer 0932,Consumer,Nigeria,Low,0,10961.45,1.0,0.0,17647.24,52.0,1.0,1.0,27,319281.1,10,26,0,0,0.37037037037037035,21.0,Low
CUST10932,Customer 0933,Consumer,United States,Low,0,5244.75,1.0,0.0,55799.4,39.0,1.0,1.0,26,252887.26,13,26,0,0,0.5,21.0,Low
