counterparty_id,connected_customers,transaction_count,total_amount,high_risk_geo_transactions,network_review_flag
CP03789,3,3,13165.84,1,0
CP03790,2,2,1840.4,1,0
CP03791,6,6,188400.8,1,0
CP03792,5,5,21815.39,0,0
CP03793,5,5,71262.27,1,0
CP03794,3,3,18628.03,1,0
CP03795,6,6,85407.18000000001,5,1
CP03796,3,3,20824.81,1,0
CP03797,4,4,40388.37,2,0
CP03798,3,3,24125.289999999997,0,0
CP03799,7,7,32917.81,4,1
CP03800,5,5,99218.7,2,1
CP03801,5,5,22529.57,1,0
CP03802,2,2,17827.52,1,0
CP03803,5,5,13901.09,1,0
CP03804,3,3,49965.14,2,0
CP03805,5,5,58109.73999999999,3,1
CP03806,1,1,1897.82,0,0
CP03807,4,4,28365.67,1,0
CP03808,8,8,79906.48,2,1
CP03809,1,1,678.45,1,0
CP03810,3,3,20124.190000000002,1,0
CP03811,2,2,15393.439999999999,1,0
CP03812,7,7,134384.02,4,1
CP03813,5,5,48521.83,3,1
CP03814,5,5,114737.82,2,1
CP03815,5,5,48217.81999999999,3,1
CP03816,5,5,87824.17,5,1
CP03817,4,4,47386.07,2,0
CP03818,3,3,30073.379999999997,1,0
CP03819,4,4,22793.27,0,0
CP03820,4,4,56065.62,1,0
CP03821,7,7,49700.9,3,1
CP03822,2,2,11481.91,0,0
CP03823,4,4,27522.57,1,0
CP03824,6,6,66073.11,2,1
CP03825,4,4,19374.870000000003,0,0
CP03826,7,7,82423.76000000001,4,1
CP03827,7,7,60952.41,3,1
CP03828,5,5,33965.94,5,1
CP03829,9,9,122571.51,5,1
CP03830,5,5,66522.35,1,0
CP03831,4,4,50265.17,2,0
CP03832,5,5,61817.7,2,1
CP03833,4,4,8929.61,0,0
CP03834,4,4,118994.66,1,0
CP03835,6,6,60382.11,2,1
CP03836,5,5,19699.47,5,1
CP03837,4,4,35515.21,2,0
CP03838,2,2,15299.56,1,0
CP03839,6,6,31460.289999999997,4,1
CP03840,4,4,46103.479999999996,2,0
CP03841,4,4,41466.79,0,0
CP03842,8,8,48192.14,4,1
CP03843,2,2,7007.67,0,0
CP03844,2,2,32415.04,0,0
CP03845,5,5,54371.65,1,0
CP03846,4,4,46358.96,3,0
CP03847,5,5,48442.39,2,1
CP03848,6,6,78626.69,4,1
CP03849,5,5,46295.28,3,1
CP03850,4,4,55555.04,1,0
CP03851,4,4,48961.13,1,0
CP03852,7,7,107177.65000000001,2,1
CP03853,3,3,69680.28,1,0
CP03854,6,6,123064.73,3,1
CP03856,5,5,50718.899999999994,3,1
CP03857,5,5,18519.37,2,1
CP03858,4,4,7752.960000000001,1,0
CP03859,7,7,41084.58,2,1
CP03860,5,5,51737.36,1,0
CP03861,2,2,15585.689999999999,1,0
CP03862,3,3,14875.43,1,0
CP03863,5,5,108605.59,3,1
CP03864,5,5,60097.79,0,0
CP03865,6,6,78934.13,3,1
CP03866,3,3,44376.78,1,0
CP03867,2,2,19547.04,1,0
CP03868,4,4,46776.83,2,0
CP03869,4,4,28996.65,1,0
CP03870,8,8,130547.2,3,1
CP03871,8,8,116831.43,2,1
CP03872,6,6,59827.909999999996,3,1
CP03873,6,6,113582.58,3,1
CP03874,4,4,59435.27,2,0
CP03875,5,5,26577.48,2,1
CP03876,4,4,124213.64000000001,0,0
CP03878,2,2,6922.43,1,0
CP03880,3,3,16744.67,2,0
CP03881,8,8,70698.27,4,1
CP03882,4,4,52407.79,3,0
CP03883,5,5,47162.68,3,1
CP03884,4,5,82802.37,1,0
CP03885,6,6,96033.57,2,1
CP03886,7,7,143451.54,4,1
CP03887,3,3,25113.320000000003,2,0
CP03888,6,6,55557.27,4,1
CP03889,6,6,34615.2,1,0
CP03890,2,2,37500.78,0,0
CP03891,5,5,54339.68,3,1
CP03892,4,4,65435.92,1,0
CP03893,4,4,26006.66,2,0
CP03894,6,6,62414.88,2,1
CP03895,6,6,154291.99,1,0
CP03896,5,5,31900.04,2,1
CP03897,6,6,65730.87,3,1
CP03898,1,1,4484.59,1,0
CP03899,4,4,46623.130000000005,1,0
CP03900,3,3,47179.16,2,0
CP03901,7,7,67784.88,4,1
CP03902,4,4,29407.760000000002,2,0
CP03903,6,6,33974.72,3,1
CP03904,8,8,85134.45,4,1
CP03905,7,7,143703.85,5,1
CP03906,5,5,45957.84,2,1
CP03907,8,8,51388.61,2,1
CP03908,5,5,53374.25,0,0
CP03909,5,5,21120.36,1,0
CP03910,2,2,76938.70999999999,0,0
CP03911,11,11,109517.45,5,1
CP03912,3,3,78769.82,2,0
CP03913,9,9,36454.97,4,1
CP03914,1,1,2614.34,1,0
CP03915,2,2,18673.97,0,0
CP03917,4,4,48907.22,2,0
CP03918,4,4,106867.67,1,0
CP03919,7,7,78852.42,2,1
CP03920,1,1,2548.64,1,0
CP03921,4,4,49733.63999999999,3,0
CP03922,2,2,10522.58,0,0
CP03923,3,3,90526.82,2,0
CP03924,8,8,39418.1,5,1
CP03925,5,5,137878.84,1,0
CP03926,5,5,53950.08,3,1
CP03927,8,8,63921.99,3,1
CP03928,1,1,20827.4,0,0
CP03929,6,6,43079.38,2,1
CP03930,5,5,28124.05,2,1
CP03931,2,2,9281.67,1,0
CP03932,8,8,108099.54000000001,3,1
CP03933,4,4,55121.61,0,0
CP03934,10,10,110132.47,1,0
CP03935,5,5,44704.24,2,1
CP03936,2,2,43567.2,1,0
CP03937,4,4,12297.27,1,0
CP03938,3,3,24623.04,3,0
CP03939,3,3,31224.74,1,0
CP03940,2,2,14347.93,1,0
CP03941,5,5,48237.56,4,1
CP03942,6,6,46478.65,3,1
CP03943,5,5,56292.950000000004,0,0
CP03944,3,3,56641.46000000001,1,0
CP03945,3,3,20675.300000000003,1,0
CP03946,4,4,35973.020000000004,2,0
CP03947,6,6,71562.59,5,1
CP03948,3,3,32128.61,0,0
CP03949,2,2,3588.2,1,0
CP03950,4,4,69029.82,2,0
CP03951,3,3,21458.77,1,0
CP03952,3,3,56292.35,1,0
CP03954,5,5,93424.5,1,0
CP03955,3,3,16482.9,0,0
CP03956,1,1,46427.34,0,0
CP03957,6,6,53063.81,2,1
CP03958,4,4,20319.07,1,0
CP03959,2,2,11790.83,1,0
CP03960,2,2,16544.58,1,0
CP03961,2,2,55395.85,1,0
CP03962,1,1,9983.78,1,0
CP03963,6,6,53452.34,3,1
CP03964,8,8,85241.03,3,1
CP03965,7,7,69498.95,1,0
CP03966,4,4,37023.56,1,0
CP03967,8,8,43549.23,3,1
CP03968,5,5,27994.38,2,1
CP03969,6,7,71230.31,0,0
CP03970,1,1,4578.97,0,0
CP03971,6,6,59762.47,4,1
CP03972,7,7,127943.95,4,1
CP03973,7,7,54512.84999999999,4,1
CP03974,4,4,39792.44,1,0
CP03975,3,3,21873.16,1,0
CP03976,3,3,11269.43,2,0
CP03977,5,5,61454.9,4,1
CP03978,3,3,10621.41,1,0
CP03979,4,4,38321.65,3,0
CP03980,2,2,8099.34,1,0
CP03981,4,4,70205.09999999999,1,0
CP03982,2,2,10530.76,1,0
CP03983,4,4,32560.49,1,0
CP03984,6,6,70311.17,5,1
CP03985,9,9,111608.04,5,1
CP03986,5,5,30260.59,2,1
CP03987,3,3,29139.68,1,0
CP03988,4,4,14070.32,3,0
CP03989,2,2,18062.059999999998,1,0
CP03990,5,5,53856.6,3,1
CP03991,2,2,15686.07,2,0
CP03992,4,4,72093.6,0,0
CP03993,3,3,10500.57,2,0
CP03994,3,3,14206.71,0,0
CP03995,5,5,66223.09,1,0
CP03996,7,7,97951.8,3,1
CP03997,4,4,60961.909999999996,4,0
CP03998,4,4,17130.059999999998,3,0
CP03999,6,6,52079.36,3,1
CP04000,1,1,2590.36,0,0
CP04001,3,3,81266.14,0,0
CP04002,8,8,57995.91,4,1
CP04003,3,3,60851.369999999995,2,0
CP04004,1,1,7953.16,1,0
CP04005,5,5,29275.46,1,0
CP04006,1,1,7341.52,0,0
CP04007,6,6,34323.88,1,0
CP04008,8,8,44237.97,4,1
CP04009,3,3,14705.37,0,0
CP04010,7,7,61580.420000000006,2,1
CP04011,4,4,24445.420000000002,1,0
CP04012,9,9,110881.88,2,1
CP04013,3,3,27446.85,0,0
CP04014,6,6,58985.95,6,1
CP04015,5,5,47189.84,1,0
CP04016,11,11,89762.29000000001,2,1
CP04017,4,4,135601.91999999998,1,0
CP04018,3,3,35962.119999999995,1,0
CP04019,5,5,89023.36,2,1
CP04020,4,4,69935.3,1,0
CP04021,3,3,46689.57000000001,1,0
CP04022,1,1,2989.64,1,0
CP04023,2,2,9843.26,0,0
CP04024,8,8,98934.49999999999,1,0
CP04025,3,3,11994.41,0,0
CP04026,6,6,147101.35,0,0
CP04027,7,7,45634.72,0,0
CP04028,6,6,70360.55,4,1
CP04029,5,5,54071.340000000004,2,1
CP04030,4,4,46180.770000000004,2,0
CP04031,3,3,40300.479999999996,1,0
CP04032,5,5,58526.89,2,1
CP04033,2,2,4833.31,1,0
CP04034,5,5,33904.46,1,0
CP04035,5,5,45547.4,2,1
CP04036,3,3,19622.65,1,0
CP04037,7,7,38459.78,5,1
CP04038,2,2,14740.28,1,0
CP04039,4,4,36790.99,3,0
CP04040,7,7,61332.270000000004,2,1
CP04041,5,5,33663.899999999994,2,1
CP04042,3,3,43237.28,2,0
CP04043,4,4,69773.75,2,0
CP04044,10,10,96702.97,4,1
CP04045,10,10,138509.58,5,1
CP04046,8,8,109827.75,6,1
CP04047,7,7,93896.77,3,1
CP04048,2,2,21199.16,1,0
CP04049,3,3,22407.19,2,0
CP04050,5,5,60634.01,2,1
CP04051,4,4,82053.94,2,0
CP04052,8,8,254368.88,5,1
CP04053,5,5,116751.45999999999,2,1
CP04054,5,5,64563.100000000006,1,0
CP04055,1,1,1278.34,0,0
CP04056,3,3,14204.43,1,0
CP04057,4,4,39282.95,0,0
CP04058,4,4,176885.56,0,0
CP04059,8,8,139386.16999999998,5,1
CP04060,1,1,5694.78,0,0
CP04061,3,3,12473.7,1,0
CP04062,5,5,94599.57,2,1
CP04063,2,2,6990.53,2,0
CP04064,9,9,174697.47999999998,3,1
CP04065,8,9,128919.56,2,1
CP04066,8,8,103647.6,3,1
CP04067,6,6,54596.18,4,1
CP04068,2,2,46200.85,0,0
CP04069,4,4,40653.6,0,0
CP04070,4,4,27347.41,2,0
CP04071,4,4,24636.96,0,0
CP04072,3,3,32813.62,1,0
CP04073,7,7,46207.19,4,1
CP04074,7,7,45834.259999999995,3,1
CP04075,3,3,16281.259999999998,2,0
CP04076,4,4,15949.33,3,0
CP04077,4,4,48393.770000000004,1,0
CP04078,5,5,152946.44,1,0
CP04079,5,5,72460.85,1,0
CP04080,6,6,79844.73,2,1
CP04081,5,5,74899.78,0,0
CP04082,4,4,53138.81,1,0
CP04083,7,7,84694.39,1,0
CP04084,4,4,38724.88,2,0
CP04085,8,8,45525.88,4,1
CP04086,9,9,49498.32,4,1
CP04087,3,3,58364.09,2,0
CP04089,3,3,34545.25,1,0
CP04090,7,7,101187.87000000001,3,1
CP04091,2,2,10324.69,1,0
CP04092,5,5,50010.46,3,1
CP04093,7,7,74833.48999999999,3,1
CP04094,6,6,130408.49,4,1
CP04095,7,7,45831.229999999996,6,1
CP04096,2,2,8197.439999999999,1,0
CP04097,8,8,60656.94,3,1
CP04098,5,5,33858.64,3,1
CP04099,4,4,59085.07,0,0
CP04100,2,2,2812.85,0,0
CP04101,6,6,93587.63,2,1
CP04102,4,4,37223.25,1,0
CP04103,9,9,115063.77,5,1
CP04104,4,4,109411.17,1,0
CP04105,6,6,39838.84,1,0
CP04106,1,1,16215.56,0,0
CP04107,2,2,3093.74,1,0
CP04108,5,5,83092.54,1,0
CP04109,3,3,14366.960000000001,1,0
CP04110,1,1,34996.63,1,0
CP04111,4,4,23784.410000000003,1,0
CP04112,6,6,42194.97,3,1
CP04113,4,4,66063.55,1,0
CP04114,4,4,28580.989999999998,1,0
CP04115,4,4,74931.85,1,0
CP04116,1,1,3907.37,0,0
CP04117,5,5,86598.42,2,1
CP04118,3,3,67684.06,1,0
CP04119,3,3,14910.81,2,0
CP04120,5,5,56827.39,2,1
CP04121,3,3,19696.870000000003,1,0
CP04122,5,5,23647.37,3,1
CP04123,7,7,59714.44,3,1
CP04124,3,3,80228.01,3,0
CP04125,2,2,31424.26,0,0
CP04126,3,3,36005.14,1,0
CP04128,4,4,64188.42,2,0
CP04129,5,5,62639.270000000004,0,0
CP04130,9,9,152133.21,4,1
CP04131,1,1,1109.53,0,0
CP04132,4,4,35017.08,2,0
CP04133,6,6,20877.38,1,0
CP04134,1,1,14901.29,1,0
CP04135,3,3,36498.81,1,0
CP04136,8,8,177534.16,4,1
CP04137,6,6,66124.5,2,1
CP04138,8,8,95031.12,3,1
CP04139,6,6,46700.11,1,0
CP04140,4,4,42403.75,2,0
CP04141,5,5,59202.11,2,1
CP04142,6,6,43235.42,3,1
CP04143,5,5,95587.13,2,1
CP04144,8,8,77527.09,1,0
CP04145,7,7,49976.0,3,1
CP04146,2,2,6126.370000000001,1,0
CP04147,10,10,92792.36,6,1
CP04148,3,3,28443.84,2,0
CP04149,5,5,44670.04,2,1
CP04150,5,5,60695.93000000001,4,1
CP04151,5,5,56333.34,1,0
CP04152,4,4,81164.66,2,0
CP04153,5,5,33929.25,3,1
CP04154,3,3,34328.85,2,0
CP04155,4,4,55564.520000000004,0,0
CP04156,3,3,18415.36,0,0
CP04157,1,1,2344.79,0,0
CP04158,5,5,34449.78,3,1
CP04159,1,1,1879.38,0,0
CP04160,5,5,67311.27,4,1
CP04161,3,3,118336.26000000001,2,0
CP04162,2,2,18472.0,1,0
CP04163,6,6,61441.35,0,0
CP04164,7,7,53649.31,2,1
CP04165,9,9,147534.73,5,1
CP04166,1,1,2360.99,0,0
CP04167,8,8,61511.64,4,1
CP04168,3,3,57503.64,2,0
CP04169,6,6,44431.950000000004,1,0
CP04170,6,6,96559.42,3,1
CP04171,3,3,51735.44,2,0
CP04172,4,4,41046.28,2,0
CP04173,6,6,50202.72,3,1
CP04174,2,2,30357.89,0,0
CP04175,4,4,23385.16,1,0
CP04176,3,3,21121.68,1,0
CP04177,4,4,30826.019999999997,2,0
CP04178,4,4,42136.22,1,0
CP04179,5,5,64769.130000000005,0,0
CP04180,7,7,52791.12,3,1
CP04181,3,3,19282.34,1,0
CP04182,8,8,128348.14,3,1
CP04183,4,4,33911.39,2,0
CP04184,5,5,24520.31,3,1
CP04185,2,2,7880.2,0,0
CP04186,5,5,163536.39,0,0
CP04187,4,4,39733.58,2,0
CP04188,5,5,36552.5,3,1
CP04189,7,7,84925.31999999999,2,1
CP04190,6,6,78716.13,1,0
CP04191,1,1,5599.0,0,0
CP04192,3,3,34927.909999999996,2,0
CP04193,5,5,135343.15,1,0
CP04194,6,6,33367.6,3,1
CP04195,4,4,63595.78999999999,1,0
CP04196,3,3,13672.76,2,0
CP04197,5,5,40615.64,1,0
CP04198,6,6,97078.75,2,1
CP04199,2,2,7367.53,0,0
CP04200,9,9,108405.65,4,1
CP04201,4,4,55158.979999999996,2,0
CP04202,4,4,29715.23,2,0
CP04203,4,4,67619.38,2,0
CP04204,5,5,24374.280000000002,1,0
CP04205,10,10,120006.51000000001,2,1
CP04206,4,4,47712.520000000004,4,0
CP04207,1,1,1248.32,0,0
CP04208,4,4,44863.34,1,0
CP04209,2,2,152602.17,1,0
CP04210,3,3,40664.95,1,0
CP04211,4,4,25004.87,1,0
CP04212,3,3,13106.720000000001,2,0
CP04213,5,5,51972.98,3,1
CP04214,2,2,5133.4,2,0
CP04215,3,3,21600.58,2,0
CP04216,4,4,20048.09,1,0
CP04217,4,4,34558.17,0,0
CP04218,6,6,154570.42,3,1
CP04219,2,2,9065.39,0,0
CP04220,2,2,3460.67,1,0
CP04221,6,6,73383.89000000001,3,1
CP04222,2,2,17263.0,1,0
CP04223,5,5,116285.54000000001,2,1
CP04224,6,6,37711.51,0,0
CP04225,3,3,5711.23,2,0
CP04226,8,8,55456.02,2,1
CP04227,4,4,16702.55,1,0
CP04228,5,5,64923.46,1,0
CP04229,3,3,7497.360000000001,2,0
CP04230,2,2,7816.18,1,0
CP04231,5,5,44558.399999999994,2,1
CP04232,5,5,42240.509999999995,2,1
CP04233,6,6,52958.36,3,1
CP04234,5,5,31430.699999999997,1,0
CP04235,8,8,85599.8,3,1
CP04236,5,5,81616.28,3,1
CP04237,8,8,97372.20999999999,2,1
CP04238,7,7,83848.69,4,1
CP04239,2,2,7765.65,0,0
CP04240,4,4,49178.21000000001,2,0
CP04241,4,4,18538.420000000002,3,0
CP04242,6,6,35813.7,2,1
CP04243,2,2,7978.96,1,0
CP04244,2,2,2927.31,1,0
CP04245,3,3,41868.479999999996,1,0
CP04246,3,3,25477.85,1,0
CP04247,10,10,114711.23000000001,4,1
CP04248,9,9,88415.76,3,1
CP04249,4,4,84067.89,3,0
CP04250,4,4,18094.39,0,0
CP04251,2,2,8982.17,1,0
CP04252,7,7,50176.96,2,1
CP04253,7,7,88158.6,4,1
CP04254,6,6,111344.42,5,1
CP04255,5,5,367220.68,1,0
CP04256,6,6,80563.63,2,1
CP04257,6,6,67278.73000000001,3,1
CP04258,3,3,37089.87,0,0
CP04259,4,4,89363.75,1,0
CP04260,1,1,16246.6,1,0
CP04261,6,6,44938.869999999995,2,1
CP04262,4,4,29961.960000000003,1,0
CP04263,5,5,31807.08,4,1
CP04264,2,2,9227.03,1,0
CP04265,2,2,28891.73,1,0
CP04266,2,2,12203.27,0,0
CP04267,3,3,26742.75,1,0
CP04268,6,6,80337.79000000001,2,1
CP04269,7,7,35249.76,2,1
CP04270,2,2,7441.24,1,0
CP04271,4,4,58997.22,1,0
CP04272,5,5,32344.86,2,1
CP04273,4,4,53199.490000000005,2,0
CP04274,5,5,16019.85,1,0
CP04275,2,2,14371.7,2,0
CP04276,1,1,5988.58,1,0
CP04277,4,4,18127.129999999997,2,0
CP04278,3,3,26077.35,1,0
CP04279,7,7,126557.65,4,1
CP04280,2,2,42785.44,2,0
CP04281,7,7,68920.05,0,0
CP04282,5,5,68495.76999999999,2,1
CP04283,3,3,17262.47,1,0
CP04284,5,5,25337.28,3,1
CP04285,2,2,44410.66,1,0
CP04286,5,5,31838.84,3,1
CP04287,3,3,20269.04,1,0
CP04288,6,6,49746.39,2,1
CP04289,5,5,104470.81,1,0
CP04290,2,2,22446.04,2,0
CP04291,4,4,30635.940000000002,2,0
CP04292,5,5,54554.729999999996,2,1
CP04293,3,3,11845.78,1,0
CP04294,6,6,66683.91,4,1
CP04295,4,4,13846.74,1,0
CP04296,5,5,27256.29,1,0
CP04297,1,1,7041.99,1,0
CP04298,6,6,80528.34,1,0
CP04299,2,2,11715.47,1,0
CP04300,4,4,35724.61,1,0
CP04301,7,7,33065.28,1,0
CP04302,3,3,56035.880000000005,1,0
CP04303,5,5,44013.57,2,1
CP04304,3,3,92783.20999999999,1,0
CP04305,6,6,71228.05,1,0
CP04306,7,7,107935.15,3,1
CP04307,3,3,28688.73,1,0
CP04308,2,2,28157.69,1,0
CP04309,1,1,5719.1,1,0
CP04310,3,3,23963.09,2,0
CP04311,9,9,109222.99,4,1
CP04312,2,2,21309.03,1,0
CP04313,10,10,104112.65,4,1
CP04314,4,4,13407.74,2,0
CP04315,4,4,16148.32,2,0
CP04316,4,4,52323.31,3,0
CP04317,5,5,31801.86,3,1
CP04318,2,2,19455.83,2,0
CP04319,3,3,14675.14,0,0
CP04320,4,4,57728.369999999995,2,0
CP04321,3,3,23402.760000000002,2,0
CP04322,2,2,16466.27,1,0
CP04323,2,2,44783.78,1,0
CP04324,1,1,9258.62,1,0
CP04325,2,2,31244.57,1,0
CP04326,2,2,9469.119999999999,1,0
CP04327,5,5,21902.98,3,1
CP04328,7,7,76658.44,4,1
CP04329,4,4,28211.870000000003,1,0
CP04330,6,6,69137.5,5,1
CP04331,7,7,123739.48,4,1
CP04332,7,7,47097.09,2,1
CP04333,3,3,28903.33,2,0
CP04334,3,3,28093.47,1,0
CP04335,7,7,56450.77,2,1
CP04336,1,1,5105.76,0,0
CP04337,7,7,79560.98000000001,3,1
CP04338,3,3,58410.399999999994,0,0
CP04339,4,4,23497.58,1,0
CP04340,6,6,62655.32,2,1
CP04341,6,6,71207.90999999999,3,1
CP04342,5,5,34004.66,2,1
CP04343,6,6,91362.66,1,0
CP04344,7,7,61853.01,3,1
CP04345,6,6,76803.5,1,0
CP04346,6,6,30440.86,2,1
CP04347,1,1,4316.31,1,0
CP04348,7,7,67219.47,2,1
CP04349,4,4,24412.11,2,0
CP04350,9,9,139695.34,4,1
CP04351,5,5,45051.17,0,0
CP04352,6,6,61482.560000000005,3,1
CP04353,8,8,97398.23,4,1
CP04354,1,1,38822.68,1,0
CP04355,4,4,25878.08,2,0
CP04356,2,2,9703.3,0,0
CP04357,4,4,27861.55,2,0
CP04358,3,3,50615.240000000005,1,0
CP04359,4,4,61282.49,3,0
CP04360,4,4,28360.95,2,0
CP04361,5,5,52035.39,5,1
CP04362,7,7,148275.84,4,1
CP04363,1,1,2662.72,0,0
CP04364,2,2,15227.43,0,0
CP04365,5,5,60380.45,3,1
CP04366,2,2,24636.309999999998,2,0
CP04367,6,6,78501.28,4,1
CP04368,6,6,69919.81,1,0
CP04369,6,6,70292.75,2,1
CP04370,5,5,23125.77,3,1
CP04371,5,5,47973.880000000005,3,1
CP04372,4,4,35065.27,2,0
CP04373,5,6,66495.67,3,1
CP04374,2,2,10803.92,1,0
CP04375,5,5,92722.91,3,1
CP04376,8,8,102611.38,2,1
CP04377,7,7,32736.120000000003,4,1
CP04378,4,4,53956.99,2,0
CP04379,8,8,88741.82,4,1
CP04380,3,3,16775.190000000002,2,0
CP04381,2,2,66017.95999999999,1,0
CP04382,4,4,35215.05,0,0
CP04383,7,7,49129.270000000004,3,1
CP04384,4,4,47669.01,4,0
CP04385,3,3,28322.43,1,0
CP04386,6,6,34457.42,1,0
CP04387,2,2,42584.920000000006,2,0
CP04388,5,5,67999.06999999999,3,1
CP04389,6,6,46451.600000000006,1,0
CP04390,10,10,103560.96,6,1
CP04391,9,9,121113.97,3,1
CP04392,4,4,36107.520000000004,2,0
CP04393,7,7,32501.0,3,1
CP04394,4,4,19921.19,2,0
CP04395,5,5,30279.53,1,0
CP04396,8,8,111507.63,4,1
CP04397,3,3,28443.010000000002,0,0
CP04398,6,6,34215.47,3,1
CP04399,4,4,15565.72,1,0
CP04400,4,4,111942.0,1,0
CP04401,3,3,38079.03,2,0
CP04402,6,6,24939.6,1,0
CP04403,5,5,47887.229999999996,1,0
CP04404,8,8,83700.77,1,0
CP04405,2,2,14988.57,1,0
CP04406,8,8,84751.79,4,1
CP04407,4,4,27726.76,1,0
CP04408,2,2,32907.32,2,0
CP04409,3,3,30850.07,1,0
CP04410,3,3,18367.690000000002,2,0
CP04411,4,4,32707.89,2,0
CP04412,8,8,70307.54,2,1
CP04413,10,11,159717.08000000002,5,1
CP04414,8,8,90948.55,2,1
CP04415,5,5,89419.34,2,1
CP04416,5,5,65238.920000000006,4,1
CP04418,4,4,34563.06,2,0
CP04419,5,5,40953.36,4,1
CP04420,4,4,19838.11,1,0
CP04421,3,3,27408.73,1,0
CP04422,7,7,53923.46,4,1
CP04423,3,3,16419.15,0,0
CP04424,7,7,108367.34,4,1
CP04425,7,7,173849.07,2,1
CP04426,2,2,44001.82,1,0
CP04427,8,8,142078.09,1,0
CP04428,6,6,51780.22,2,1
CP04429,7,7,38564.270000000004,3,1
CP04430,5,5,32317.050000000003,1,0
CP04431,5,5,51131.92,2,1
CP04432,7,7,35531.369999999995,0,0
CP04433,6,6,91351.93,4,1
CP04434,7,7,101617.28,1,0
CP04435,3,3,12137.94,2,0
CP04436,4,4,118491.6,1,0
CP04437,1,1,5826.87,1,0
CP04438,5,5,48109.19,0,0
CP04439,7,7,79114.48000000001,1,0
CP04440,9,9,101016.9,4,1
CP04441,3,3,22298.38,3,0
CP04442,6,6,40203.44,2,1
CP04443,5,5,76540.73000000001,1,0
CP04444,3,3,28151.48,1,0
CP04445,3,3,28833.84,0,0
CP04446,6,6,69695.97,3,1
CP04447,5,5,13397.77,1,0
CP04448,3,3,28425.879999999997,1,0
CP04449,6,7,72193.8,3,1
CP04450,2,2,34259.56,0,0
CP04451,5,5,77343.72,5,1
CP04452,2,2,15100.7,1,0
CP04453,4,4,47241.659999999996,1,0
CP04454,5,5,34700.29,1,0
CP04455,5,5,43730.76,2,1
CP04456,2,2,12649.04,0,0
CP04457,3,3,21684.949999999997,1,0
CP04458,6,6,57554.43,3,1
CP04459,4,4,56618.380000000005,3,0
CP04460,3,3,7547.69,1,0
CP04461,2,2,14545.18,1,0
CP04462,9,9,52830.42,1,0
CP04463,6,6,42670.91,2,1
CP04464,5,5,40263.72,4,1
CP04465,5,5,27511.99,3,1
CP04466,8,8,125323.31999999999,2,1
CP04467,6,6,110144.17,2,1
CP04468,2,2,7341.040000000001,1,0
CP04469,7,8,64602.97,4,1
CP04470,5,5,103220.55,0,0
CP04471,4,4,38922.92,1,0
CP04472,6,6,205040.35,3,1
CP04473,3,3,23180.8,0,0
CP04474,6,6,224049.88,2,1
CP04475,3,3,20450.18,2,0
CP04476,4,4,62497.02,1,0
CP04477,2,2,24594.149999999998,1,0
CP04478,3,3,39492.64,2,0
CP04479,10,10,179310.45,3,1
CP04480,2,2,19229.18,0,0
CP04481,8,8,115369.32999999999,3,1
CP04482,7,7,45897.07,3,1
CP04483,2,2,11739.51,1,0
CP04484,6,6,51137.28,3,1
CP04485,5,5,79646.35,3,1
CP04486,7,7,89520.72,2,1
CP04487,2,2,12650.98,1,0
CP04488,5,5,97228.84,0,0
CP04489,3,3,17590.72,0,0
CP04490,9,9,162929.84,2,1
CP04491,5,5,50298.16,2,1
CP04492,3,3,16552.739999999998,1,0
CP04493,3,3,55861.0,2,0
CP04494,5,5,50946.21,1,0
CP04495,3,3,45087.149999999994,2,0
CP04496,3,3,18365.84,1,0
CP04497,3,3,28385.76,0,0
CP04498,3,3,18110.55,3,0
CP04499,7,7,31070.15,3,1
CP04500,4,4,29747.839999999997,0,0
CP04501,4,4,48339.67,1,0
CP04502,2,2,51718.020000000004,2,0
CP04503,3,3,47310.87,0,0
CP04504,4,4,18000.79,2,0
CP04505,7,7,49011.31,4,1
CP04506,1,1,13534.92,1,0
CP04507,2,2,2888.66,1,0
CP04508,3,3,23691.98,1,0
CP04509,2,2,6926.5599999999995,0,0
CP04510,6,6,110466.56999999999,4,1
CP04511,5,5,65014.65000000001,1,0
CP04512,8,8,64827.01,5,1
CP04513,5,5,43148.6,2,1
CP04514,3,3,64110.89,3,0
CP04515,8,8,118012.51,1,0
CP04516,4,4,98055.0,2,0
CP04517,9,9,101881.46,4,1
CP04518,5,5,25206.55,2,1
CP04519,4,4,37320.99,1,0
CP04520,3,3,54186.97,1,0
CP04521,4,4,45377.85,0,0
CP04522,3,3,24237.09,0,0
CP04523,4,4,37601.25,2,0
CP04524,3,3,35768.119999999995,3,0
CP04525,6,6,60222.16,1,0
CP04526,7,7,88716.19,1,0
CP04527,4,4,20464.93,2,0
CP04528,5,5,68990.11,1,0
CP04529,2,2,14080.66,2,0
CP04530,5,5,59203.61,2,1
CP04531,5,5,50210.59,3,1
CP04532,4,4,28062.18,3,0
CP04533,5,5,112364.48,4,1
CP04534,2,2,18794.99,1,0
CP04535,3,3,31603.230000000003,1,0
CP04536,4,4,36020.66,2,0
CP04537,6,6,54168.03,2,1
CP04538,6,6,92804.6,1,0
CP04539,8,8,98402.99,4,1
CP04540,5,5,26176.96,4,1
CP04541,6,6,180801.54,2,1
CP04542,5,5,17897.010000000002,1,0
CP04543,6,6,37796.29,3,1
CP04544,3,4,50085.83,0,0
CP04545,3,3,31819.96,1,0
CP04546,2,2,7590.6,2,0
CP04547,3,3,24178.789999999997,0,0
