alert_id,customer_id,alert_date,risk_category,risk_driver,risk_score,alert_amount,disposition,escalated_flag,month
FCA01208,CUST10983,2026-03-25,KYC/EDD,Source of Funds,50.0,23167.86,Closed - Explained,0,2026-03
FCA01209,CUST10908,2026-01-21,Fraud,Account Takeover,63.0,15801.56,Escalated,1,2026-01
FCA01210,CUST10738,2026-08-01,Sanctions,Watchlist Exposure,55.0,32122.46,Closed - Explained,0,2026-08
FCA01211,CUST10888,2026-09-13,Sanctions,Watchlist Exposure,22.0,6641.65,Closed - Explained,0,2026-09
FCA01212,CUST10146,2026-05-18,Fraud,Velocity Spike,74.0,20934.29,Escalated,1,2026-05
FCA01213,CUST10309,2026-08-15,Sanctions,Name Match,66.0,34405.69,Closed - Explained,0,2026-08
FCA01214,CUST11161,2026-08-05,Transaction Monitoring,Rapid Movement,15.0,16594.14,Closed - Explained,0,2026-08
FCA01215,CUST10981,2026-02-03,Fraud,Velocity Spike,79.0,45652.0,Closed - Explained,0,2026-02
FCA01216,CUST10130,2026-06-29,Sanctions,Name Match,24.0,47455.44,Closed - Explained,0,2026-06
FCA01217,CUST10177,2026-07-13,Sanctions,Name Match,62.0,2380.44,Closed - Explained,0,2026-07
FCA01218,CUST10207,2026-05-10,Sanctions,High-Risk Geography,22.0,20290.66,Closed - Explained,0,2026-05
FCA01219,CUST10740,2026-05-13,KYC/EDD,Adverse Media,61.0,30836.11,Closed - Explained,0,2026-05
FCA01220,CUST10530,2026-06-27,Fraud,Velocity Spike,60.0,219527.7,Closed - Explained,0,2026-06
FCA01221,CUST10438,2026-09-16,Sanctions,Name Match,63.0,20906.39,Closed - Explained,0,2026-09
FCA01222,CUST10279,2026-01-15,Transaction Monitoring,Structuring,75.0,20718.48,Closed - Explained,0,2026-01
FCA01223,CUST10634,2026-07-07,Transaction Monitoring,Rapid Movement,46.0,2284.96,Closed - Explained,0,2026-07
FCA01224,CUST11197,2026-04-17,Sanctions,High-Risk Geography,57.0,15517.13,Closed - Explained,0,2026-04
FCA01225,CUST10124,2026-01-16,KYC/EDD,Source of Funds,68.0,197102.74,Escalated,1,2026-01
FCA01226,CUST10905,2026-03-14,Fraud,Suspicious Merchant,76.0,50540.33,Escalated,1,2026-03
FCA01227,CUST10638,2026-01-17,Fraud,Velocity Spike,46.0,10103.63,Closed - Explained,0,2026-01
FCA01228,CUST10992,2026-08-07,Fraud,Suspicious Merchant,57.0,26319.35,Escalated,1,2026-08
FCA01229,CUST11102,2026-04-09,Transaction Monitoring,Structuring,42.0,13030.84,Closed - Explained,0,2026-04
FCA01230,CUST10252,2026-01-09,KYC/EDD,Adverse Media,71.0,19424.45,Closed - Explained,0,2026-01
FCA01231,CUST10666,2026-01-01,Transaction Monitoring,Unusual Volume,35.0,130173.03,Closed - Explained,0,2026-01
FCA01232,CUST10735,2026-01-02,Sanctions,High-Risk Geography,81.0,83544.41,Escalated,1,2026-01
FCA01233,CUST10066,2026-01-08,Transaction Monitoring,High-Risk Wire,49.0,4070.35,Closed - Explained,0,2026-01
FCA01234,CUST10152,2026-06-14,KYC/EDD,KYC Refresh,68.0,7092.24,Escalated,1,2026-06
FCA01235,CUST10464,2026-09-10,Transaction Monitoring,Structuring,54.0,30333.91,Closed - Explained,0,2026-09
FCA01236,CUST10129,2026-06-02,Transaction Monitoring,High-Risk Wire,48.0,7912.83,Closed - Explained,0,2026-06
FCA01237,CUST10706,2026-07-14,Fraud,Account Takeover,18.0,31514.97,Closed - Explained,0,2026-07
FCA01238,CUST10888,2026-09-21,KYC/EDD,Adverse Media,46.0,13730.34,Closed - Explained,0,2026-09
FCA01239,CUST11098,2026-05-16,KYC/EDD,PEP Exposure,55.0,491474.74,Closed - Explained,0,2026-05
FCA01240,CUST10117,2026-06-22,Sanctions,Watchlist Exposure,51.0,58235.21,Closed - Explained,0,2026-06
FCA01241,CUST10820,2026-05-27,KYC/EDD,KYC Refresh,69.0,45131.19,Escalated,1,2026-05
FCA01242,CUST10039,2026-08-08,Fraud,Suspicious Merchant,72.0,23059.23,Escalated,1,2026-08
FCA01243,CUST10456,2026-04-11,Transaction Monitoring,Structuring,26.0,39433.91,Closed - Explained,0,2026-04
FCA01244,CUST10332,2026-08-12,Sanctions,High-Risk Geography,43.0,195729.44,Closed - Explained,0,2026-08
FCA01245,CUST10634,2026-06-07,KYC/EDD,Adverse Media,30.0,1945.72,Closed - Explained,0,2026-06
FCA01246,CUST10646,2026-05-15,Fraud,Geo Anomaly,63.0,82587.83,Escalated,1,2026-05
FCA01247,CUST11123,2026-03-02,KYC/EDD,Adverse Media,100.0,70447.93,Closed - Explained,0,2026-03
FCA01248,CUST10524,2026-02-28,Transaction Monitoring,Structuring,39.0,3837.79,Closed - Explained,0,2026-02
FCA01249,CUST10875,2026-01-28,KYC/EDD,Source of Funds,88.0,12900.22,Escalated,1,2026-01
FCA01250,CUST11040,2026-01-05,KYC/EDD,Adverse Media,72.0,25656.59,Closed - Explained,0,2026-01
FCA01251,CUST10960,2026-02-16,Transaction Monitoring,Rapid Movement,53.0,9174.25,Escalated,1,2026-02
FCA01252,CUST10775,2026-07-07,KYC/EDD,Source of Funds,59.0,27114.54,Closed - Explained,0,2026-07
FCA01253,CUST10161,2026-09-02,Sanctions,Watchlist Exposure,60.0,16537.7,Closed - Explained,0,2026-09
FCA01254,CUST10371,2026-03-27,Sanctions,Watchlist Exposure,47.0,12408.51,Closed - Explained,0,2026-03
FCA01255,CUST10721,2026-07-19,Fraud,Geo Anomaly,95.0,9909.85,Closed - Explained,0,2026-07
FCA01256,CUST10224,2026-09-09,Transaction Monitoring,Structuring,50.0,35074.05,Closed - Explained,0,2026-09
FCA01257,CUST10394,2026-01-17,Fraud,Velocity Spike,50.0,37031.97,Closed - Explained,0,2026-01
FCA01258,CUST10997,2026-02-15,Sanctions,Name Match,68.0,66865.14,Closed - Explained,0,2026-02
FCA01259,CUST10634,2026-02-04,KYC/EDD,KYC Refresh,48.0,5040.81,Closed - Explained,0,2026-02
FCA01260,CUST10336,2026-02-17,KYC/EDD,Source of Funds,57.0,114805.04,Closed - Explained,0,2026-02
FCA01261,CUST11148,2026-02-04,Transaction Monitoring,Structuring,56.0,51981.89,Closed - Explained,0,2026-02
FCA01262,CUST11042,2026-04-21,Sanctions,Watchlist Exposure,54.0,21765.2,Closed - Explained,0,2026-04
FCA01263,CUST10370,2026-08-31,Transaction Monitoring,Unusual Volume,62.0,12951.31,Closed - Explained,0,2026-08
FCA01264,CUST10793,2026-06-06,Fraud,Suspicious Merchant,59.0,14092.63,Closed - Explained,0,2026-06
FCA01265,CUST10079,2026-07-09,Sanctions,High-Risk Geography,67.0,16447.96,Closed - Explained,0,2026-07
FCA01266,CUST10957,2026-02-05,Sanctions,Watchlist Exposure,61.0,49378.58,Escalated,1,2026-02
FCA01267,CUST10327,2026-03-07,Transaction Monitoring,Unusual Volume,44.0,64452.49,Escalated,1,2026-03
FCA01268,CUST10798,2026-09-18,Transaction Monitoring,Rapid Movement,77.0,69586.15,Escalated,1,2026-09
FCA01269,CUST11016,2026-02-20,Fraud,Account Takeover,77.0,32882.61,Closed - Explained,0,2026-02
FCA01270,CUST11003,2026-07-25,Transaction Monitoring,Structuring,59.0,190521.56,Closed - Explained,0,2026-07
FCA01271,CUST10359,2026-04-24,Transaction Monitoring,High-Risk Wire,53.0,32892.14,Closed - Explained,0,2026-04
FCA01272,CUST10693,2026-02-03,Fraud,Suspicious Merchant,66.0,12066.13,Closed - Explained,0,2026-02
FCA01273,CUST11196,2026-03-02,Sanctions,High-Risk Geography,36.0,57402.8,Closed - Explained,0,2026-03
FCA01274,CUST10690,2026-07-02,Fraud,Geo Anomaly,76.0,18379.98,Closed - Explained,0,2026-07
FCA01275,CUST10371,2026-05-04,Fraud,Account Takeover,59.0,52837.02,Escalated,1,2026-05
FCA01276,CUST11115,2026-02-17,Fraud,Account Takeover,92.0,3399.25,Closed - Explained,0,2026-02
FCA01277,CUST10866,2026-04-13,Transaction Monitoring,High-Risk Wire,75.0,16587.89,Escalated,1,2026-04
FCA01278,CUST11144,2026-07-05,Fraud,Suspicious Merchant,50.0,70075.33,Closed - Explained,0,2026-07
FCA01279,CUST10478,2026-08-24,Transaction Monitoring,Structuring,72.0,12851.66,Escalated,1,2026-08
FCA01280,CUST10268,2026-03-02,Sanctions,High-Risk Geography,63.0,31268.21,Closed - Explained,0,2026-03
FCA01281,CUST10296,2026-05-20,Fraud,Geo Anomaly,6.0,19331.99,Closed - Explained,0,2026-05
FCA01282,CUST11019,2026-07-16,KYC/EDD,Source of Funds,59.0,91365.31,Closed - Explained,0,2026-07
FCA01283,CUST10223,2026-07-14,Sanctions,Name Match,50.0,5601.09,Closed - Explained,0,2026-07
FCA01284,CUST10427,2026-06-03,Transaction Monitoring,Unusual Volume,74.0,26275.25,Closed - Explained,0,2026-06
FCA01285,CUST10435,2026-01-10,Transaction Monitoring,Structuring,64.0,15326.14,Escalated,1,2026-01
FCA01286,CUST11041,2026-02-03,KYC/EDD,Adverse Media,66.0,28054.58,Closed - Explained,0,2026-02
FCA01287,CUST10059,2026-04-08,Transaction Monitoring,Rapid Movement,44.0,17501.95,Escalated,1,2026-04
FCA01288,CUST11020,2026-05-02,Transaction Monitoring,Rapid Movement,69.0,43331.06,Closed - Explained,0,2026-05
FCA01289,CUST10282,2026-02-16,Sanctions,Watchlist Exposure,49.0,12327.22,Closed - Explained,0,2026-02
FCA01290,CUST10041,2026-03-07,Transaction Monitoring,Unusual Volume,39.0,13510.71,Closed - Explained,0,2026-03
FCA01291,CUST10206,2026-08-11,Transaction Monitoring,Structuring,44.0,33215.05,Closed - Explained,0,2026-08
FCA01292,CUST10583,2026-08-31,Transaction Monitoring,Rapid Movement,46.0,8328.8,Closed - Explained,0,2026-08
FCA01293,CUST10384,2026-03-23,Sanctions,High-Risk Geography,89.0,18837.68,Escalated,1,2026-03
FCA01294,CUST10686,2026-04-15,Sanctions,Watchlist Exposure,58.0,29078.37,Closed - Explained,0,2026-04
FCA01295,CUST11149,2026-02-15,KYC/EDD,Source of Funds,78.0,23254.42,Escalated,1,2026-02
FCA01296,CUST10119,2026-06-07,Transaction Monitoring,Rapid Movement,67.0,36082.01,Escalated,1,2026-06
FCA01297,CUST10565,2026-08-16,Sanctions,Watchlist Exposure,46.0,31603.54,Escalated,1,2026-08
FCA01298,CUST10012,2026-06-10,Transaction Monitoring,Rapid Movement,43.0,16266.24,Closed - Explained,0,2026-06
FCA01299,CUST10899,2026-03-17,KYC/EDD,Adverse Media,46.0,28721.42,Closed - Explained,0,2026-03
FCA01300,CUST11078,2026-05-11,Sanctions,High-Risk Geography,44.0,76555.37,Closed - Explained,0,2026-05
FCA01301,CUST10960,2026-09-22,Transaction Monitoring,Rapid Movement,95.0,10909.47,Escalated,1,2026-09
FCA01302,CUST10263,2026-08-02,Transaction Monitoring,Rapid Movement,58.0,6905.62,Closed - Explained,0,2026-08
FCA01303,CUST10226,2026-03-17,Fraud,Velocity Spike,41.0,15853.62,Escalated,1,2026-03
FCA01304,CUST11143,2026-07-19,Transaction Monitoring,High-Risk Wire,73.0,5973.19,Closed - Explained,0,2026-07
FCA01305,CUST10146,2026-04-06,Fraud,Velocity Spike,63.0,157464.63,Escalated,1,2026-04
FCA01306,CUST10589,2026-03-13,KYC/EDD,PEP Exposure,47.0,12384.85,Closed - Explained,0,2026-03
FCA01307,CUST11137,2026-08-04,KYC/EDD,KYC Refresh,7.0,23093.08,Closed - Explained,0,2026-08
FCA01308,CUST10643,2026-08-29,Transaction Monitoring,High-Risk Wire,37.0,9897.91,Closed - Explained,0,2026-08
FCA01309,CUST10299,2026-07-05,Fraud,Velocity Spike,73.0,8436.35,Closed - Explained,0,2026-07
FCA01310,CUST10072,2026-04-01,Transaction Monitoring,Structuring,38.0,194379.6,Closed - Explained,0,2026-04
FCA01311,CUST10829,2026-05-12,Sanctions,Watchlist Exposure,49.0,26510.54,Closed - Explained,0,2026-05
FCA01312,CUST10505,2026-07-20,Transaction Monitoring,Structuring,57.0,43058.66,Closed - Explained,0,2026-07
FCA01313,CUST10739,2026-07-30,Fraud,Suspicious Merchant,67.0,26989.58,Escalated,1,2026-07
FCA01314,CUST10494,2026-05-12,Fraud,Velocity Spike,88.0,37805.33,Closed - Explained,0,2026-05
FCA01315,CUST11004,2026-06-14,Sanctions,Watchlist Exposure,84.0,122336.22,Escalated,1,2026-06
FCA01316,CUST10528,2026-06-25,Transaction Monitoring,High-Risk Wire,73.0,2628.46,Escalated,1,2026-06
FCA01317,CUST10460,2026-08-29,Transaction Monitoring,High-Risk Wire,75.0,8661.46,Closed - Explained,0,2026-08
FCA01318,CUST10271,2026-07-13,KYC/EDD,KYC Refresh,43.0,19844.09,Closed - Explained,0,2026-07
FCA01319,CUST10033,2026-03-02,Sanctions,Watchlist Exposure,16.0,49509.21,Closed - Explained,0,2026-03
FCA01320,CUST10918,2026-08-27,KYC/EDD,Adverse Media,48.0,19986.56,Closed - Explained,0,2026-08
FCA01321,CUST10565,2026-09-19,Transaction Monitoring,High-Risk Wire,60.0,10790.39,Escalated,1,2026-09
FCA01322,CUST10398,2026-05-02,Sanctions,High-Risk Geography,37.0,10191.05,Closed - Explained,0,2026-05
FCA01323,CUST11079,2026-02-22,Transaction Monitoring,Structuring,62.0,23956.71,Escalated,1,2026-02
FCA01324,CUST10175,2026-06-24,Fraud,Account Takeover,63.0,69123.77,Escalated,1,2026-06
FCA01325,CUST10652,2026-06-19,Sanctions,High-Risk Geography,87.0,4694.53,Closed - Explained,0,2026-06
FCA01326,CUST10082,2026-06-09,Fraud,Geo Anomaly,57.0,13544.06,Closed - Explained,0,2026-06
FCA01327,CUST10024,2026-07-16,Transaction Monitoring,Rapid Movement,42.0,52976.21,Closed - Explained,0,2026-07
FCA01328,CUST10480,2026-04-26,Fraud,Suspicious Merchant,37.0,32291.31,Closed - Explained,0,2026-04
FCA01329,CUST10781,2026-04-27,KYC/EDD,PEP Exposure,53.0,4980.27,Closed - Explained,0,2026-04
FCA01330,CUST10185,2026-03-02,KYC/EDD,Adverse Media,6.0,75198.71,Closed - Explained,0,2026-03
FCA01331,CUST11033,2026-05-22,Fraud,Account Takeover,59.0,43770.29,Escalated,1,2026-05
FCA01332,CUST10970,2026-03-07,Fraud,Account Takeover,45.0,173910.61,Closed - Explained,0,2026-03
FCA01333,CUST10998,2026-04-11,KYC/EDD,Adverse Media,62.0,48242.49,Escalated,1,2026-04
FCA01334,CUST10851,2026-09-14,Fraud,Velocity Spike,66.0,2293.96,Escalated,1,2026-09
FCA01335,CUST10288,2026-03-21,Transaction Monitoring,High-Risk Wire,83.0,13802.36,Escalated,1,2026-03
FCA01336,CUST10714,2026-04-27,Transaction Monitoring,Rapid Movement,23.0,17149.29,Closed - Explained,0,2026-04
FCA01337,CUST10543,2026-09-01,Transaction Monitoring,Structuring,68.0,6444.89,Closed - Explained,0,2026-09
FCA01338,CUST11004,2026-05-25,Sanctions,High-Risk Geography,57.0,169860.5,Closed - Explained,0,2026-05
FCA01339,CUST10897,2026-06-02,Transaction Monitoring,Rapid Movement,42.0,32464.39,Closed - Explained,0,2026-06
FCA01340,CUST10081,2026-09-23,KYC/EDD,Source of Funds,66.0,51915.68,Closed - Explained,0,2026-09
FCA01341,CUST10662,2026-06-25,KYC/EDD,PEP Exposure,34.0,24816.28,Closed - Explained,0,2026-06
FCA01342,CUST10406,2026-09-22,Transaction Monitoring,Rapid Movement,84.0,29824.21,Escalated,1,2026-09
FCA01343,CUST10136,2026-01-23,KYC/EDD,Adverse Media,49.0,14376.31,Closed - Explained,0,2026-01
FCA01344,CUST10925,2026-08-15,Transaction Monitoring,High-Risk Wire,70.0,14672.65,Escalated,1,2026-08
FCA01345,CUST10176,2026-02-07,Fraud,Suspicious Merchant,67.0,106820.99,Escalated,1,2026-02
FCA01346,CUST10466,2026-02-26,Fraud,Velocity Spike,87.0,36729.24,Escalated,1,2026-02
FCA01347,CUST10380,2026-02-28,Sanctions,Name Match,5.0,7593.25,Closed - Explained,0,2026-02
FCA01348,CUST10388,2026-01-22,Sanctions,Name Match,88.0,22784.25,Escalated,1,2026-01
FCA01349,CUST10034,2026-01-14,Transaction Monitoring,Rapid Movement,37.0,8902.09,Closed - Explained,0,2026-01
FCA01350,CUST10624,2026-03-13,Fraud,Account Takeover,75.0,11095.44,Escalated,1,2026-03
FCA01351,CUST10121,2026-05-17,Fraud,Suspicious Merchant,41.0,18826.79,Closed - Explained,0,2026-05
FCA01352,CUST10931,2026-08-02,Fraud,Account Takeover,52.0,17647.24,Closed - Explained,0,2026-08
FCA01353,CUST11012,2026-08-03,KYC/EDD,KYC Refresh,64.0,7888.82,Escalated,1,2026-08
FCA01354,CUST10984,2026-03-15,KYC/EDD,PEP Exposure,56.0,68075.55,Closed - Explained,0,2026-03
FCA01355,CUST10029,2026-05-04,Transaction Monitoring,Unusual Volume,90.0,5140.74,Escalated,1,2026-05
FCA01356,CUST10784,2026-06-27,KYC/EDD,Adverse Media,42.0,16692.82,Closed - Explained,0,2026-06
FCA01357,CUST10349,2026-09-06,KYC/EDD,Adverse Media,47.0,37868.58,Closed - Explained,0,2026-09
FCA01358,CUST10309,2026-06-21,Transaction Monitoring,Structuring,81.0,38504.79,Escalated,1,2026-06
FCA01359,CUST10838,2026-05-20,KYC/EDD,Source of Funds,48.0,19196.74,Closed - Explained,0,2026-05
FCA01360,CUST10485,2026-04-16,KYC/EDD,PEP Exposure,91.0,57230.07,Escalated,1,2026-04
FCA01361,CUST10096,2026-03-12,KYC/EDD,Adverse Media,90.0,29796.54,Escalated,1,2026-03
FCA01362,CUST10486,2026-05-25,Transaction Monitoring,Structuring,60.0,8334.44,Escalated,1,2026-05
FCA01363,CUST10490,2026-08-24,Sanctions,Name Match,61.0,8336.48,Closed - Explained,0,2026-08
FCA01364,CUST10093,2026-08-23,Transaction Monitoring,Structuring,73.0,187384.26,Escalated,1,2026-08
FCA01365,CUST10638,2026-08-01,Fraud,Velocity Spike,30.0,7876.62,Escalated,1,2026-08
FCA01366,CUST10437,2026-02-19,Transaction Monitoring,Rapid Movement,45.0,27148.14,Closed - Explained,0,2026-02
FCA01367,CUST10976,2026-08-13,Transaction Monitoring,Unusual Volume,43.0,14297.56,Closed - Explained,0,2026-08
FCA01368,CUST10927,2026-07-12,Fraud,Suspicious Merchant,50.0,25074.26,Closed - Explained,0,2026-07
FCA01369,CUST10293,2026-03-12,Transaction Monitoring,Rapid Movement,50.0,385627.11,Closed - Explained,0,2026-03
FCA01370,CUST10249,2026-03-11,Transaction Monitoring,Unusual Volume,50.0,35564.54,Closed - Explained,0,2026-03
FCA01371,CUST10299,2026-08-24,Fraud,Velocity Spike,50.0,11282.86,Closed - Explained,0,2026-08
FCA01372,CUST10651,2026-06-25,Transaction Monitoring,High-Risk Wire,54.0,26709.95,Escalated,1,2026-06
FCA01373,CUST10420,2026-02-01,Fraud,Suspicious Merchant,80.0,20425.61,Escalated,1,2026-02
FCA01374,CUST10480,2026-05-28,Fraud,Geo Anomaly,61.0,77501.29,Escalated,1,2026-05
FCA01375,CUST10143,2026-07-06,Sanctions,Name Match,86.0,58841.52,Escalated,1,2026-07
FCA01376,CUST10446,2026-09-12,Transaction Monitoring,Rapid Movement,56.0,41816.08,Closed - Explained,0,2026-09
FCA01377,CUST10735,2026-08-30,Transaction Monitoring,Rapid Movement,47.0,17352.94,Closed - Explained,0,2026-08
FCA01378,CUST10623,2026-01-28,Fraud,Account Takeover,74.0,122851.79,Closed - Explained,0,2026-01
FCA01379,CUST10766,2026-08-04,Fraud,Account Takeover,69.0,184275.96,Escalated,1,2026-08
FCA01380,CUST11028,2026-01-10,Fraud,Account Takeover,64.0,45861.61,Closed - Explained,0,2026-01
FCA01381,CUST11195,2026-09-04,Transaction Monitoring,Structuring,68.0,37205.4,Escalated,1,2026-09
FCA01382,CUST10865,2026-05-04,Transaction Monitoring,Structuring,39.0,7060.47,Escalated,1,2026-05
FCA01383,CUST10418,2026-01-08,KYC/EDD,KYC Refresh,45.0,29230.36,Closed - Explained,0,2026-01
FCA01384,CUST10031,2026-02-22,Sanctions,Name Match,40.0,4700.72,Closed - Explained,0,2026-02
FCA01385,CUST10436,2026-01-18,Transaction Monitoring,Structuring,86.0,6762.78,Escalated,1,2026-01
FCA01386,CUST10131,2026-02-21,Transaction Monitoring,Rapid Movement,78.0,90391.37,Closed - Explained,0,2026-02
FCA01387,CUST10173,2026-06-07,Transaction Monitoring,Unusual Volume,33.0,21698.01,Closed - Explained,0,2026-06
FCA01388,CUST10646,2026-09-28,Transaction Monitoring,High-Risk Wire,65.0,17130.66,Escalated,1,2026-09
FCA01389,CUST10031,2026-01-15,Fraud,Geo Anomaly,21.0,32368.17,Escalated,1,2026-01
FCA01390,CUST10350,2026-03-22,Sanctions,High-Risk Geography,73.0,11076.74,Escalated,1,2026-03
FCA01391,CUST10514,2026-08-02,Transaction Monitoring,High-Risk Wire,65.0,63366.82,Escalated,1,2026-08
FCA01392,CUST10264,2026-04-14,Transaction Monitoring,Rapid Movement,76.0,40196.54,Escalated,1,2026-04
FCA01393,CUST10656,2026-06-16,Sanctions,High-Risk Geography,63.0,18177.62,Escalated,1,2026-06
FCA01394,CUST10293,2026-03-08,Transaction Monitoring,Unusual Volume,31.0,76902.3,Closed - Explained,0,2026-03
FCA01395,CUST10287,2026-04-23,Fraud,Velocity Spike,32.0,48713.62,Closed - Explained,0,2026-04
FCA01396,CUST10621,2026-04-22,Transaction Monitoring,Structuring,36.0,70198.48,Closed - Explained,0,2026-04
FCA01397,CUST10542,2026-01-24,Sanctions,High-Risk Geography,84.0,105709.77,Escalated,1,2026-01
FCA01398,CUST10242,2026-05-15,Transaction Monitoring,Structuring,24.0,17257.56,Closed - Explained,0,2026-05
FCA01399,CUST10512,2026-08-06,Transaction Monitoring,High-Risk Wire,53.0,12595.91,Closed - Explained,0,2026-08
FCA01400,CUST10558,2026-03-12,Sanctions,Name Match,62.0,19289.55,Escalated,1,2026-03
FCA01401,CUST10421,2026-06-11,Fraud,Velocity Spike,65.0,35632.18,Closed - Explained,0,2026-06
FCA01402,CUST10082,2026-07-12,Fraud,Account Takeover,63.0,27270.83,Escalated,1,2026-07
FCA01403,CUST10045,2026-08-29,KYC/EDD,Source of Funds,65.0,41591.83,Closed - Explained,0,2026-08
FCA01404,CUST10124,2026-08-29,Sanctions,Watchlist Exposure,55.0,4673.17,Closed - Explained,0,2026-08
FCA01405,CUST10136,2026-06-24,KYC/EDD,KYC Refresh,33.0,205522.62,Closed - Explained,0,2026-06
FCA01406,CUST10030,2026-01-10,Transaction Monitoring,Rapid Movement,70.0,12286.57,Escalated,1,2026-01
FCA01407,CUST10209,2026-01-23,Transaction Monitoring,Structuring,100.0,7754.49,Escalated,1,2026-01
FCA01408,CUST10433,2026-05-01,Fraud,Account Takeover,49.0,5278.94,Closed - Explained,0,2026-05
FCA01409,CUST10460,2026-06-22,Fraud,Velocity Spike,40.0,25474.23,Closed - Explained,0,2026-06
FCA01410,CUST11177,2026-08-23,Fraud,Geo Anomaly,83.0,27905.76,Escalated,1,2026-08
FCA01411,CUST10118,2026-08-13,Fraud,Geo Anomaly,61.0,198352.45,Closed - Explained,0,2026-08
FCA01412,CUST10296,2026-05-31,Transaction Monitoring,High-Risk Wire,59.0,28630.4,Escalated,1,2026-05
FCA01413,CUST10835,2026-01-08,KYC/EDD,Source of Funds,30.0,6046.79,Closed - Explained,0,2026-01
FCA01414,CUST10957,2026-08-18,Fraud,Geo Anomaly,100.0,3647.81,Escalated,1,2026-08
FCA01415,CUST10414,2026-06-25,Fraud,Account Takeover,63.0,57529.29,Escalated,1,2026-06
FCA01416,CUST10854,2026-02-26,Transaction Monitoring,Structuring,68.0,6178.61,Closed - Explained,0,2026-02
FCA01417,CUST10807,2026-06-07,Fraud,Suspicious Merchant,73.0,248998.74,Closed - Explained,0,2026-06
FCA01418,CUST10890,2026-07-12,Transaction Monitoring,Structuring,45.0,156984.66,Closed - Explained,0,2026-07
FCA01419,CUST10897,2026-07-05,Fraud,Suspicious Merchant,55.0,17402.47,Closed - Explained,0,2026-07
FCA01420,CUST10425,2026-09-07,Transaction Monitoring,High-Risk Wire,48.0,18210.84,Closed - Explained,0,2026-09
FCA01421,CUST10862,2026-07-07,Sanctions,Name Match,70.0,63810.28,Escalated,1,2026-07
FCA01422,CUST10331,2026-01-05,Fraud,Account Takeover,53.0,79171.27,Closed - Explained,0,2026-01
FCA01423,CUST10251,2026-03-30,Transaction Monitoring,Structuring,49.0,5918.11,Closed - Explained,0,2026-03
FCA01424,CUST11041,2026-07-12,Fraud,Suspicious Merchant,61.0,153131.1,Closed - Explained,0,2026-07
FCA01425,CUST10754,2026-09-12,KYC/EDD,Adverse Media,42.0,17389.49,Closed - Explained,0,2026-09
FCA01426,CUST10855,2026-02-24,Transaction Monitoring,Unusual Volume,31.0,127416.63,Closed - Explained,0,2026-02
FCA01427,CUST10919,2026-08-15,Transaction Monitoring,High-Risk Wire,60.0,50861.01,Closed - Explained,0,2026-08
FCA01428,CUST10790,2026-06-26,KYC/EDD,KYC Refresh,34.0,8832.31,Escalated,1,2026-06
FCA01429,CUST11105,2026-04-22,Transaction Monitoring,Rapid Movement,68.0,42382.46,Escalated,1,2026-04
FCA01430,CUST10949,2026-04-06,Transaction Monitoring,Unusual Volume,66.0,27791.62,Escalated,1,2026-04
FCA01431,CUST10507,2026-07-19,Fraud,Geo Anomaly,50.0,14302.28,Closed - Explained,0,2026-07
FCA01432,CUST11111,2026-02-10,Sanctions,Watchlist Exposure,25.0,14530.29,Closed - Explained,0,2026-02
FCA01433,CUST11197,2026-05-08,Fraud,Account Takeover,34.0,37844.87,Closed - Explained,0,2026-05
FCA01434,CUST10163,2026-05-15,KYC/EDD,KYC Refresh,65.0,23560.9,Closed - Explained,0,2026-05
FCA01435,CUST10853,2026-02-02,Sanctions,Name Match,36.0,114848.91,Closed - Explained,0,2026-02
FCA01436,CUST10890,2026-04-06,Transaction Monitoring,Structuring,76.0,1030.06,Escalated,1,2026-04
FCA01437,CUST10667,2026-04-03,Transaction Monitoring,High-Risk Wire,54.0,23809.85,Escalated,1,2026-04
FCA01438,CUST10083,2026-07-04,Transaction Monitoring,Structuring,76.0,12575.89,Escalated,1,2026-07
FCA01439,CUST10088,2026-07-04,Transaction Monitoring,High-Risk Wire,54.0,184251.78,Closed - Explained,0,2026-07
FCA01440,CUST10677,2026-01-03,Fraud,Account Takeover,73.0,40637.5,Escalated,1,2026-01
FCA01441,CUST10398,2026-03-09,Transaction Monitoring,High-Risk Wire,55.0,105882.29,Escalated,1,2026-03
FCA01442,CUST10688,2026-01-13,Transaction Monitoring,Structuring,54.0,14718.61,Closed - Explained,0,2026-01
FCA01443,CUST10216,2026-03-18,Transaction Monitoring,Rapid Movement,60.0,25449.05,Closed - Explained,0,2026-03
FCA01444,CUST11181,2026-01-13,Transaction Monitoring,Rapid Movement,56.0,7190.79,Closed - Explained,0,2026-01
FCA01445,CUST11108,2026-09-25,Fraud,Velocity Spike,60.0,10172.36,Closed - Explained,0,2026-09
FCA01446,CUST10979,2026-08-13,Transaction Monitoring,Rapid Movement,40.0,146303.84,Closed - Explained,0,2026-08
FCA01447,CUST10893,2026-01-07,Fraud,Suspicious Merchant,42.0,34192.74,Closed - Explained,0,2026-01
FCA01448,CUST10273,2026-09-10,Fraud,Suspicious Merchant,51.0,62142.88,Closed - Explained,0,2026-09
FCA01449,CUST11121,2026-03-14,Transaction Monitoring,High-Risk Wire,80.0,228785.7,Closed - Explained,0,2026-03
FCA01450,CUST11151,2026-06-21,Fraud,Suspicious Merchant,39.0,64593.06,Closed - Explained,0,2026-06
