transaction_id,customer_id,transaction_date,channel,direction,amount,counterparty_id,counterparty_country,high_risk_geo_flag
TX506165,CUST10608,2026-08-26,P2P,Debit,2858.96,CP04090,United Kingdom,0
TX506166,CUST11154,2026-06-04,Wire,Debit,5861.84,CP04352,Russia,1
TX506167,CUST10514,2026-05-16,ACH,Debit,5908.64,CP00173,Nigeria,1
TX506168,CUST10613,2026-06-19,Card,Credit,14765.04,CP02157,United States,0
TX506169,CUST11133,2026-07-11,Card,Debit,20235.47,CP02759,United Kingdom,0
TX506170,CUST10171,2026-07-04,P2P,Credit,30459.94,CP06004,United States,0
TX506171,CUST10591,2026-03-12,ACH,Credit,7706.8,CP04792,Canada,0
TX506172,CUST10669,2026-08-04,Wire,Debit,10778.28,CP03474,United Kingdom,0
TX506173,CUST10221,2026-06-14,Wire,Debit,4955.25,CP02184,United Arab Emirates,1
TX506174,CUST11109,2026-07-29,ACH,Debit,3136.28,CP02590,India,0
TX506175,CUST10024,2026-09-02,Card,Debit,13279.17,CP06480,United Kingdom,0
TX506176,CUST10731,2026-08-23,ACH,Credit,21458.33,CP04350,Russia,1
TX506177,CUST10065,2026-02-11,ACH,Credit,24121.34,CP03626,Canada,0
TX506178,CUST11054,2026-09-24,Wire,Debit,1573.29,CP02044,China,0
TX506179,CUST10058,2026-05-05,Card,Debit,16838.71,CP00581,Mexico,0
TX506180,CUST10569,2026-09-20,Card,Debit,6042.72,CP06171,China,0
TX506181,CUST10990,2026-04-25,Check,Credit,14859.09,CP02847,United Arab Emirates,1
TX506182,CUST10992,2026-09-15,ACH,Debit,3153.77,CP05635,Nigeria,1
TX506183,CUST11013,2026-08-26,ACH,Debit,18845.74,CP01006,Russia,1
TX506184,CUST10899,2026-04-28,Check,Debit,20714.29,CP02516,United States,0
TX506185,CUST10454,2026-08-24,P2P,Credit,6583.58,CP03271,Nigeria,1
TX506186,CUST11148,2026-04-19,Wire,Credit,9503.41,CP05811,India,0
TX506187,CUST10657,2026-06-11,ACH,Credit,1841.37,CP02199,China,0
TX506188,CUST10263,2026-01-11,Cash,Debit,7243.41,CP05239,China,0
TX506189,CUST10252,2026-05-16,Wire,Debit,6031.67,CP05315,United Kingdom,0
TX506190,CUST10356,2026-07-08,Cash,Credit,4634.64,CP02556,United Kingdom,0
TX506191,CUST11154,2026-03-16,Cash,Debit,28772.65,CP02337,United States,0
TX506192,CUST11065,2026-05-11,Cash,Credit,2754.81,CP04754,India,0
TX506193,CUST10053,2026-05-29,P2P,Debit,30900.16,CP05389,Turkey,1
TX506194,CUST11121,2026-03-14,Wire,Debit,1414.92,CP00515,United States,0
TX506195,CUST10007,2026-08-17,Card,Debit,3642.73,CP01612,Mexico,0
TX506196,CUST11140,2026-02-01,ACH,Credit,5956.88,CP02670,Nigeria,1
TX506197,CUST10285,2026-07-31,ACH,Credit,9968.85,CP03998,Turkey,1
TX506198,CUST10285,2026-06-08,Card,Credit,3890.45,CP05491,India,0
TX506199,CUST10633,2026-03-02,Wire,Credit,7079.78,CP01787,India,0
TX506200,CUST10084,2026-03-15,P2P,Credit,16061.15,CP00381,Mexico,0
TX506201,CUST11121,2026-06-05,Card,Credit,4219.53,CP05691,Turkey,1
TX506202,CUST10471,2026-08-24,ACH,Credit,907.4,CP00070,Nigeria,1
TX506203,CUST10198,2026-04-08,Card,Credit,2527.31,CP06280,China,0
TX506204,CUST10382,2026-05-24,Card,Debit,3407.13,CP04015,China,0
TX506205,CUST10787,2026-04-30,ACH,Credit,6401.56,CP00200,India,0
TX506206,CUST10243,2026-07-26,Check,Debit,2401.15,CP02809,United States,0
TX506207,CUST10064,2026-05-02,Check,Debit,15034.59,CP01001,Mexico,0
TX506208,CUST10185,2026-02-01,ACH,Debit,37316.33,CP04700,China,0
TX506209,CUST11134,2026-09-18,Cash,Debit,653.68,CP04237,Nigeria,1
TX506210,CUST10994,2026-03-30,Card,Debit,8219.56,CP02795,United States,0
TX506211,CUST10495,2026-03-07,Wire,Credit,1635.81,CP01483,United Kingdom,0
TX506212,CUST10701,2026-03-23,Card,Debit,865.02,CP00603,Canada,0
TX506213,CUST10071,2026-02-14,ACH,Credit,6202.33,CP02005,Nigeria,1
TX506214,CUST10297,2026-09-03,Card,Credit,4087.74,CP03425,China,0
TX506215,CUST10839,2026-01-03,Card,Credit,4990.51,CP04979,Canada,0
TX506216,CUST10966,2026-07-20,P2P,Credit,10548.38,CP00736,Turkey,1
TX506217,CUST10739,2026-04-21,Cash,Debit,32183.3,CP01685,United Kingdom,0
TX506218,CUST10972,2026-06-04,ACH,Credit,32421.96,CP05910,Nigeria,1
TX506219,CUST10827,2026-02-23,ACH,Debit,12151.4,CP04769,Mexico,0
TX506220,CUST10054,2026-09-27,Card,Debit,81982.32,CP02158,Canada,0
TX506221,CUST10706,2026-07-13,ACH,Debit,51604.79,CP01316,Turkey,1
TX506222,CUST10857,2026-02-26,Card,Credit,944.34,CP05832,India,0
TX506223,CUST10586,2026-03-10,P2P,Debit,8266.41,CP03283,United Kingdom,0
TX506224,CUST10123,2026-06-30,Check,Debit,4963.74,CP04298,Canada,0
TX506225,CUST11137,2026-04-17,ACH,Debit,38106.37,CP04223,Russia,1
TX506226,CUST10654,2026-01-02,ACH,Debit,3549.85,CP01409,United Kingdom,0
TX506227,CUST11094,2026-03-20,Cash,Debit,4740.55,CP00717,Canada,0
TX506228,CUST10386,2026-07-31,Card,Debit,8017.65,CP03919,United Arab Emirates,1
TX506229,CUST10654,2026-01-26,Wire,Debit,7777.87,CP01352,India,0
TX506230,CUST11164,2026-01-22,Cash,Debit,3178.24,CP02047,Nigeria,1
TX506231,CUST10525,2026-07-11,Cash,Debit,15605.16,CP02024,Canada,0
TX506232,CUST11117,2026-02-18,Card,Debit,29664.87,CP04591,Russia,1
TX506233,CUST10467,2026-07-09,ACH,Credit,7979.66,CP00020,United States,0
TX506234,CUST10848,2026-01-15,Wire,Debit,42149.67,CP06405,China,0
TX506235,CUST10573,2026-04-21,Wire,Debit,3365.78,CP05907,Nigeria,1
TX506236,CUST10980,2026-07-30,P2P,Credit,32904.55,CP04168,Russia,1
TX506237,CUST10776,2026-06-25,Wire,Credit,2108.5,CP04145,India,0
TX506238,CUST10552,2026-01-18,P2P,Credit,3245.53,CP02446,Mexico,0
TX506239,CUST10365,2026-06-19,Check,Credit,12213.03,CP00614,United Kingdom,0
TX506240,CUST10186,2026-08-13,ACH,Credit,34510.65,CP06269,United Kingdom,0
TX506241,CUST11148,2026-08-16,Check,Credit,1596.11,CP01759,United Kingdom,0
TX506242,CUST10656,2026-09-06,P2P,Debit,5501.78,CP00272,Russia,1
TX506243,CUST11080,2026-08-01,Card,Debit,3368.25,CP00967,Mexico,0
TX506244,CUST11189,2026-02-13,Card,Debit,324.47,CP00540,Mexico,0
TX506245,CUST10973,2026-03-07,Wire,Debit,1633.76,CP01724,China,0
TX506246,CUST10787,2026-04-11,ACH,Credit,1765.79,CP04782,United Arab Emirates,1
TX506247,CUST10393,2026-05-18,ACH,Debit,6312.6,CP01597,United States,0
TX506248,CUST10382,2026-05-03,Check,Credit,4564.98,CP00679,Russia,1
TX506249,CUST11053,2026-04-19,Card,Debit,771.5,CP02181,Russia,1
TX506250,CUST10755,2026-02-24,Wire,Credit,3107.28,CP01162,Nigeria,1
TX506251,CUST10438,2026-06-29,Card,Credit,1128.63,CP05037,Nigeria,1
TX506252,CUST10311,2026-06-19,Cash,Credit,3075.83,CP04837,Turkey,1
TX506253,CUST10683,2026-08-04,Wire,Debit,69139.67,CP05092,United States,0
TX506254,CUST11173,2026-04-11,P2P,Debit,29645.0,CP04821,Russia,1
TX506255,CUST10322,2026-08-16,Wire,Credit,29077.45,CP03620,Russia,1
TX506256,CUST11005,2026-07-20,Check,Debit,11082.51,CP02805,Russia,1
TX506257,CUST10325,2026-08-03,ACH,Debit,110017.96,CP05413,United Arab Emirates,1
TX506258,CUST11010,2026-05-06,ACH,Debit,37252.17,CP04958,Russia,1
TX506259,CUST11165,2026-07-19,Cash,Debit,8874.72,CP02562,Turkey,1
TX506260,CUST10640,2026-08-09,P2P,Credit,86469.04,CP06493,China,0
TX506261,CUST10415,2026-07-08,ACH,Debit,27602.68,CP04029,India,0
TX506262,CUST10761,2026-06-18,Cash,Credit,39754.34,CP05572,Nigeria,1
TX506263,CUST10914,2026-09-22,Card,Credit,8855.78,CP05805,India,0
TX506264,CUST10956,2026-03-10,P2P,Debit,49205.38,CP04331,India,0
TX506265,CUST10693,2026-01-12,Card,Debit,5753.99,CP02024,Russia,1
TX506266,CUST10931,2026-04-09,Card,Credit,7342.88,CP01668,Russia,1
TX506267,CUST10271,2026-08-28,Card,Credit,1783.17,CP05392,Turkey,1
TX506268,CUST10284,2026-09-04,P2P,Debit,74313.22,CP00685,Russia,1
TX506269,CUST11123,2026-06-16,Check,Debit,3695.89,CP05772,Nigeria,1
TX506270,CUST10565,2026-03-18,ACH,Credit,4885.19,CP02503,India,0
TX506271,CUST10589,2026-08-25,Check,Debit,12139.56,CP04846,United States,0
TX506272,CUST10604,2026-08-25,Cash,Credit,2863.73,CP04828,Mexico,0
TX506273,CUST10672,2026-06-04,P2P,Credit,19625.44,CP05379,India,0
TX506274,CUST10352,2026-06-01,ACH,Debit,20742.08,CP06387,Nigeria,1
TX506275,CUST10728,2026-06-22,Wire,Debit,16788.82,CP04047,Russia,1
TX506276,CUST10341,2026-08-06,Wire,Credit,25754.25,CP02410,Canada,0
TX506277,CUST10151,2026-04-20,Card,Debit,4330.94,CP01242,Canada,0
TX506278,CUST10280,2026-01-28,Wire,Debit,14643.12,CP00136,Russia,1
TX506279,CUST10980,2026-02-17,Card,Debit,3986.96,CP01954,China,0
TX506280,CUST10875,2026-01-12,Check,Debit,11659.38,CP04335,China,0
TX506281,CUST10688,2026-05-16,Card,Credit,2742.04,CP01437,United States,0
TX506282,CUST10021,2026-05-04,ACH,Credit,5937.1,CP00928,United Arab Emirates,1
TX506283,CUST10659,2026-03-10,Card,Debit,2001.42,CP03278,United States,0
TX506284,CUST10519,2026-04-08,Card,Debit,45125.55,CP05951,Nigeria,1
TX506285,CUST10257,2026-03-09,ACH,Credit,4869.88,CP01981,Nigeria,1
TX506286,CUST10344,2026-02-19,Wire,Debit,2385.12,CP06337,Mexico,0
TX506287,CUST11136,2026-01-08,Card,Debit,117065.27,CP04619,Nigeria,1
TX506288,CUST10550,2026-07-01,Check,Debit,4250.95,CP03703,United Kingdom,0
TX506289,CUST10059,2026-09-23,Check,Debit,9311.45,CP02904,United Arab Emirates,1
TX506290,CUST10132,2026-09-17,Cash,Credit,17479.55,CP00644,Turkey,1
TX506291,CUST10042,2026-06-14,P2P,Credit,17681.2,CP04813,United Arab Emirates,1
TX506292,CUST10936,2026-09-13,Cash,Debit,1717.65,CP04916,China,0
TX506293,CUST10399,2026-02-20,Wire,Credit,25457.32,CP02460,Nigeria,1
TX506294,CUST10862,2026-03-24,ACH,Debit,3028.78,CP00348,Russia,1
TX506295,CUST10177,2026-03-24,Check,Debit,5974.56,CP01391,Canada,0
TX506296,CUST10417,2026-01-30,Cash,Credit,843.45,CP06185,Canada,0
TX506297,CUST10805,2026-06-23,Card,Debit,12377.67,CP02641,United Kingdom,0
TX506298,CUST10659,2026-02-06,Card,Debit,73356.24,CP03414,China,0
TX506299,CUST11159,2026-07-02,P2P,Debit,1887.71,CP01460,Canada,0
TX506300,CUST10058,2026-05-19,Check,Debit,3492.21,CP05116,Russia,1
TX506301,CUST10454,2026-09-01,P2P,Debit,15204.36,CP03746,United States,0
TX506302,CUST10982,2026-04-13,Card,Credit,1794.47,CP02993,Canada,0
TX506303,CUST10982,2026-02-21,Check,Credit,6650.17,CP04877,United Kingdom,0
TX506304,CUST10285,2026-07-10,ACH,Credit,3314.22,CP00490,Russia,1
TX506305,CUST10673,2026-07-17,Card,Debit,527126.42,CP01566,United Kingdom,0
TX506306,CUST10541,2026-07-14,ACH,Debit,8544.03,CP04537,Mexico,0
TX506307,CUST11028,2026-06-21,Check,Debit,101260.45,CP00228,United States,0
TX506308,CUST10808,2026-01-13,Check,Credit,2115.35,CP00694,Canada,0
TX506309,CUST10649,2026-07-15,Cash,Debit,21643.17,CP06141,United Arab Emirates,1
TX506310,CUST10609,2026-07-17,Card,Debit,12124.3,CP06123,Turkey,1
TX506311,CUST10982,2026-03-01,Card,Credit,3271.13,CP02029,Mexico,0
TX506312,CUST11153,2026-03-18,Card,Credit,4874.83,CP06178,United Kingdom,0
TX506313,CUST11114,2026-03-12,Wire,Debit,7422.0,CP00247,Russia,1
TX506314,CUST11152,2026-06-08,Wire,Credit,1919.29,CP03810,China,0
TX506315,CUST11135,2026-03-25,Cash,Credit,35569.24,CP00756,Mexico,0
TX506316,CUST10145,2026-01-18,Card,Credit,6487.42,CP05670,India,0
TX506317,CUST10036,2026-09-15,P2P,Credit,4933.0,CP02859,Mexico,0
TX506318,CUST10447,2026-04-16,ACH,Credit,37688.78,CP03007,Turkey,1
TX506319,CUST10805,2026-01-11,ACH,Credit,26754.26,CP04404,China,0
TX506320,CUST11004,2026-04-09,Wire,Debit,5559.84,CP00782,Canada,0
TX506321,CUST10536,2026-09-26,ACH,Debit,21160.13,CP01231,Turkey,1
TX506322,CUST10309,2026-03-03,Card,Credit,2330.67,CP01299,United Arab Emirates,1
TX506323,CUST10791,2026-03-14,Wire,Debit,2893.94,CP00982,Turkey,1
TX506324,CUST10742,2026-01-22,Wire,Credit,55239.66,CP01212,China,0
TX506325,CUST10579,2026-01-10,ACH,Credit,7891.68,CP04890,United Kingdom,0
TX506326,CUST11182,2026-07-19,Cash,Credit,1259.2,CP02224,Nigeria,1
TX506327,CUST10254,2026-01-21,Card,Debit,6398.53,CP03212,China,0
TX506328,CUST10208,2026-02-02,Check,Debit,9959.65,CP02483,Mexico,0
TX506329,CUST10346,2026-04-08,ACH,Credit,6937.27,CP03919,Russia,1
TX506330,CUST10304,2026-06-13,ACH,Debit,98.66,CP04482,Mexico,0
TX506331,CUST10863,2026-01-09,P2P,Debit,3197.6,CP05475,China,0
TX506332,CUST10434,2026-03-21,P2P,Debit,15931.57,CP05337,Nigeria,1
TX506333,CUST10096,2026-02-16,Wire,Debit,19687.11,CP06324,United States,0
TX506334,CUST11140,2026-04-28,Card,Debit,17323.57,CP00102,United Arab Emirates,1
TX506335,CUST10543,2026-09-07,Wire,Credit,38860.16,CP00326,Russia,1
TX506336,CUST10039,2026-03-31,ACH,Credit,10443.84,CP01845,United Kingdom,0
TX506337,CUST10854,2026-09-24,P2P,Debit,14425.44,CP02093,Canada,0
TX506338,CUST10827,2026-01-09,ACH,Debit,4189.25,CP04034,United States,0
TX506339,CUST10717,2026-09-22,Cash,Debit,2453.36,CP04187,United Kingdom,0
TX506340,CUST10590,2026-05-15,Card,Credit,4457.95,CP01052,Mexico,0
TX506341,CUST10732,2026-04-09,ACH,Credit,808.43,CP05493,United States,0
TX506342,CUST10897,2026-05-31,P2P,Debit,34840.5,CP05004,Turkey,1
TX506343,CUST10792,2026-08-21,ACH,Credit,5369.26,CP04378,Turkey,1
TX506344,CUST10861,2026-03-22,ACH,Credit,3250.6,CP01209,India,0
TX506345,CUST10851,2026-03-19,Card,Credit,2422.36,CP06450,United Arab Emirates,1
TX506346,CUST10052,2026-02-15,P2P,Debit,6941.46,CP05077,Canada,0
TX506347,CUST10755,2026-02-21,P2P,Debit,1114.42,CP04470,India,0
TX506348,CUST10791,2026-06-09,Wire,Debit,2912.46,CP04696,United States,0
TX506349,CUST11115,2026-03-26,Card,Credit,19838.17,CP02836,India,0
TX506350,CUST10359,2026-05-17,Cash,Credit,177649.43,CP00803,Russia,1
TX506351,CUST10649,2026-07-13,ACH,Debit,10931.6,CP03547,United States,0
TX506352,CUST10026,2026-04-14,Wire,Credit,6289.42,CP00125,Canada,0
TX506353,CUST10836,2026-03-13,P2P,Debit,13308.5,CP06349,United Arab Emirates,1
TX506354,CUST10400,2026-05-15,Wire,Debit,25207.4,CP01404,Russia,1
TX506355,CUST10908,2026-05-08,Wire,Debit,6240.97,CP04637,Turkey,1
TX506356,CUST11175,2026-01-05,P2P,Credit,17956.55,CP00176,United Kingdom,0
TX506357,CUST11026,2026-06-27,Cash,Credit,6368.32,CP00317,India,0
TX506358,CUST10114,2026-08-26,Card,Debit,353.71,CP00366,China,0
TX506359,CUST10011,2026-06-25,Check,Debit,1518.72,CP04944,Mexico,0
TX506360,CUST11126,2026-03-18,ACH,Debit,1445.57,CP01610,United Arab Emirates,1
TX506361,CUST10910,2026-05-09,ACH,Credit,10102.24,CP01028,United States,0
TX506362,CUST10324,2026-04-04,Cash,Debit,12790.93,CP04525,Mexico,0
TX506363,CUST10211,2026-03-03,P2P,Credit,25900.22,CP03923,Russia,1
TX506364,CUST11181,2026-08-17,ACH,Debit,4174.95,CP05985,Canada,0
TX506365,CUST10320,2026-01-23,ACH,Credit,5806.76,CP04598,Nigeria,1
TX506366,CUST10980,2026-08-02,Card,Credit,2380.74,CP03208,Russia,1
TX506367,CUST10680,2026-01-19,ACH,Debit,9267.05,CP04001,China,0
TX506368,CUST10784,2026-04-23,ACH,Credit,3975.67,CP00692,China,0
TX506369,CUST10381,2026-07-09,ACH,Credit,9741.55,CP05814,United States,0
TX506370,CUST11087,2026-02-12,ACH,Credit,8555.76,CP03339,United Arab Emirates,1
TX506371,CUST10847,2026-06-08,Wire,Debit,16109.41,CP02885,Nigeria,1
TX506372,CUST10821,2026-09-21,Cash,Debit,210.5,CP01593,Nigeria,1
TX506373,CUST10355,2026-03-31,Check,Debit,36149.99,CP00020,India,0
TX506374,CUST10294,2026-04-15,Wire,Credit,12187.0,CP01685,United Kingdom,0
TX506375,CUST10136,2026-09-13,Cash,Debit,3851.99,CP00927,China,0
TX506376,CUST10815,2026-06-16,Cash,Debit,37420.75,CP04664,Turkey,1
TX506377,CUST11063,2026-02-26,ACH,Debit,7090.72,CP03085,Turkey,1
TX506378,CUST11062,2026-05-24,Check,Credit,2537.52,CP03117,Turkey,1
TX506379,CUST11040,2026-06-15,Wire,Credit,11587.98,CP03867,Nigeria,1
TX506380,CUST10297,2026-02-03,Wire,Credit,414.9,CP00326,Russia,1
TX506381,CUST10291,2026-08-29,Wire,Debit,63255.9,CP04170,Nigeria,1
TX506382,CUST11178,2026-05-09,Card,Credit,4193.3,CP04120,China,0
TX506383,CUST10208,2026-06-28,P2P,Debit,3962.92,CP03581,United Arab Emirates,1
TX506384,CUST10495,2026-03-18,Cash,Credit,29710.91,CP00009,Canada,0
TX506385,CUST10848,2026-06-20,Wire,Credit,2547.6,CP05673,China,0
TX506386,CUST10865,2026-06-09,P2P,Debit,3845.17,CP00125,Mexico,0
TX506387,CUST10743,2026-07-10,Check,Debit,1269.5,CP04187,United States,0
TX506388,CUST10832,2026-04-22,P2P,Credit,5014.5,CP06185,United States,0
TX506389,CUST10853,2026-01-08,Wire,Credit,2097.77,CP05537,United States,0
TX506390,CUST10968,2026-03-01,P2P,Credit,2822.5,CP02852,Mexico,0
TX506391,CUST10921,2026-07-26,Card,Debit,3353.15,CP02731,Turkey,1
TX506392,CUST10873,2026-02-21,Wire,Debit,7724.52,CP01225,United Arab Emirates,1
TX506393,CUST10545,2026-05-30,Wire,Debit,3636.57,CP02537,Mexico,0
TX506394,CUST11106,2026-03-21,P2P,Debit,1473.94,CP06350,Mexico,0
TX506395,CUST10990,2026-01-10,P2P,Debit,1641.66,CP03760,Nigeria,1
TX506396,CUST10276,2026-03-10,P2P,Credit,11127.08,CP02581,Nigeria,1
TX506397,CUST10298,2026-08-12,Wire,Debit,8527.77,CP06281,United Arab Emirates,1
TX506398,CUST11069,2026-09-15,Wire,Debit,2456.59,CP01615,United Kingdom,0
TX506399,CUST11014,2026-09-11,Wire,Debit,2795.76,CP04716,Russia,1
TX506400,CUST10816,2026-05-04,ACH,Credit,6839.13,CP02957,Canada,0
TX506401,CUST10628,2026-03-31,P2P,Debit,4380.22,CP06394,Canada,0
TX506402,CUST10805,2026-06-14,Card,Debit,64061.77,CP02375,Nigeria,1
TX506403,CUST10194,2026-05-17,Card,Debit,3288.14,CP04539,Canada,0
TX506404,CUST10816,2026-06-05,ACH,Debit,6410.83,CP03447,Canada,0
TX506405,CUST10448,2026-02-13,Check,Credit,1405.79,CP03086,China,0
TX506406,CUST10972,2026-01-18,ACH,Debit,7510.1,CP05736,Canada,0
TX506407,CUST11131,2026-09-27,P2P,Debit,18907.16,CP03072,Canada,0
TX506408,CUST10401,2026-06-07,Card,Credit,7871.81,CP02062,United Arab Emirates,1
TX506409,CUST10527,2026-09-24,ACH,Credit,2782.2,CP04716,Turkey,1
TX506410,CUST10404,2026-08-30,Cash,Credit,16502.42,CP02090,Nigeria,1
TX506411,CUST10639,2026-01-30,Wire,Credit,4179.43,CP04545,United Kingdom,0
TX506412,CUST10074,2026-08-28,Cash,Credit,1785.81,CP02664,United Kingdom,0
TX506413,CUST10880,2026-05-18,Cash,Credit,2240.08,CP04701,Nigeria,1
TX506414,CUST11039,2026-07-23,ACH,Credit,19582.46,CP03646,Mexico,0
TX506415,CUST10305,2026-06-27,Card,Debit,9057.68,CP06228,Nigeria,1
TX506416,CUST10079,2026-05-28,Wire,Debit,5823.49,CP01321,United Kingdom,0
TX506417,CUST10921,2026-03-11,ACH,Debit,12001.26,CP06277,Canada,0
TX506418,CUST10056,2026-09-19,Check,Credit,39908.22,CP00461,Mexico,0
TX506419,CUST10067,2026-07-28,P2P,Debit,35164.38,CP00515,United Arab Emirates,1
TX506420,CUST10528,2026-05-23,Cash,Credit,38805.81,CP04736,China,0
TX506421,CUST10857,2026-09-01,P2P,Debit,26355.79,CP01279,Turkey,1
TX506422,CUST10216,2026-01-19,Wire,Credit,1088.03,CP04951,United Kingdom,0
TX506423,CUST11182,2026-02-25,ACH,Debit,11223.76,CP00918,United Arab Emirates,1
TX506424,CUST10183,2026-04-08,Check,Debit,13681.63,CP03114,Russia,1
TX506425,CUST10779,2026-03-11,P2P,Debit,36847.79,CP05624,United Arab Emirates,1
TX506426,CUST10011,2026-08-29,Check,Credit,2201.03,CP05633,China,0
TX506427,CUST10443,2026-02-22,Check,Debit,4283.19,CP05090,United Arab Emirates,1
TX506428,CUST10921,2026-02-13,Card,Credit,1882.12,CP05972,Turkey,1
TX506429,CUST11067,2026-02-15,Wire,Debit,5274.16,CP05685,Canada,0
TX506430,CUST10177,2026-08-28,Wire,Debit,8675.79,CP03651,India,0
TX506431,CUST11026,2026-05-21,Check,Debit,3980.12,CP05428,India,0
TX506432,CUST10891,2026-07-18,ACH,Debit,3333.14,CP04633,United States,0
TX506433,CUST10459,2026-03-06,Check,Credit,1623.72,CP03660,Canada,0
TX506434,CUST10506,2026-07-11,Cash,Credit,2827.42,CP01309,Mexico,0
TX506435,CUST10940,2026-06-28,Wire,Credit,9218.74,CP04994,United States,0
TX506436,CUST10726,2026-03-10,ACH,Credit,5022.56,CP02829,Turkey,1
TX506437,CUST10525,2026-06-30,Wire,Debit,48828.66,CP00012,Nigeria,1
TX506438,CUST10077,2026-05-06,Cash,Credit,9048.74,CP00495,Turkey,1
TX506439,CUST10115,2026-02-10,P2P,Debit,5126.36,CP05796,United Kingdom,0
TX506440,CUST10872,2026-05-23,Cash,Credit,2085.28,CP03172,Russia,1
TX506441,CUST10586,2026-03-10,ACH,Credit,52623.21,CP03505,Russia,1
TX506442,CUST10260,2026-04-14,ACH,Credit,8228.86,CP05976,United States,0
TX506443,CUST10194,2026-01-01,Cash,Debit,4367.54,CP04760,Russia,1
TX506444,CUST10669,2026-06-30,ACH,Credit,2607.1,CP05946,United States,0
TX506445,CUST10210,2026-09-21,Wire,Credit,13057.16,CP02353,China,0
TX506446,CUST10090,2026-07-07,Check,Credit,8883.79,CP05304,Turkey,1
TX506447,CUST10781,2026-07-11,Card,Debit,9781.84,CP00051,China,0
TX506448,CUST10191,2026-03-08,P2P,Credit,7097.69,CP05039,United Kingdom,0
TX506449,CUST10009,2026-09-24,P2P,Debit,3356.16,CP04905,United Arab Emirates,1
TX506450,CUST10056,2026-04-10,ACH,Credit,14216.06,CP02721,United Kingdom,0
TX506451,CUST10679,2026-08-19,Check,Debit,1668.94,CP01671,United Arab Emirates,1
TX506452,CUST10675,2026-06-06,Wire,Credit,24355.15,CP01639,China,0
TX506453,CUST10444,2026-04-11,P2P,Credit,21139.16,CP06339,Russia,1
TX506454,CUST10517,2026-01-07,Card,Credit,6244.62,CP04296,United Kingdom,0
TX506455,CUST10638,2026-08-04,Card,Credit,2344.53,CP03075,Russia,1
TX506456,CUST10928,2026-08-02,ACH,Credit,12493.25,CP00457,Nigeria,1
TX506457,CUST10296,2026-04-08,Wire,Credit,4522.21,CP01302,India,0
TX506458,CUST10207,2026-01-23,Card,Debit,11830.66,CP03941,Mexico,0
TX506459,CUST10847,2026-05-08,Card,Credit,4229.0,CP00685,United Arab Emirates,1
TX506460,CUST10313,2026-04-22,Check,Credit,15029.17,CP00107,India,0
TX506461,CUST10771,2026-04-18,P2P,Debit,6511.22,CP03572,Nigeria,1
TX506462,CUST10999,2026-07-27,Card,Credit,7401.61,CP04637,United States,0
TX506463,CUST11078,2026-07-04,ACH,Debit,5653.25,CP00497,United Arab Emirates,1
TX506464,CUST10602,2026-02-25,ACH,Credit,3314.15,CP00293,United States,0
TX506465,CUST10641,2026-08-03,Card,Credit,3210.34,CP05520,India,0
TX506466,CUST10868,2026-05-29,ACH,Credit,29668.73,CP02123,United States,0
TX506467,CUST10312,2026-09-05,Card,Credit,24067.1,CP05487,Canada,0
TX506468,CUST10980,2026-04-04,Card,Debit,1609.8,CP01664,Nigeria,1
TX506469,CUST11063,2026-08-12,ACH,Debit,5562.14,CP05223,United Kingdom,0
TX506470,CUST10105,2026-01-12,P2P,Debit,8528.17,CP05056,Nigeria,1
TX506471,CUST10091,2026-04-08,Wire,Debit,13217.39,CP02766,Russia,1
TX506472,CUST10299,2026-09-08,ACH,Debit,4184.12,CP01925,India,0
TX506473,CUST10733,2026-06-15,Card,Debit,6969.85,CP01910,United Arab Emirates,1
TX506474,CUST10944,2026-03-16,ACH,Debit,4718.58,CP03972,United States,0
TX506475,CUST11008,2026-06-07,Wire,Debit,57803.25,CP05981,Canada,0
TX506476,CUST10181,2026-09-25,Cash,Credit,3543.81,CP04380,United Arab Emirates,1
TX506477,CUST10206,2026-01-20,Card,Credit,6935.63,CP00786,United States,0
TX506478,CUST11095,2026-01-05,Wire,Debit,11868.25,CP04130,United Arab Emirates,1
TX506479,CUST10459,2026-02-20,Check,Credit,29897.78,CP05720,United States,0
TX506480,CUST10108,2026-08-09,ACH,Credit,1656.58,CP03913,Turkey,1
TX506481,CUST10342,2026-02-15,P2P,Credit,2921.61,CP01942,India,0
TX506482,CUST10977,2026-09-10,ACH,Debit,41195.6,CP02047,India,0
TX506483,CUST10579,2026-06-07,P2P,Credit,4198.2,CP02182,India,0
TX506484,CUST11056,2026-05-24,ACH,Debit,2210.89,CP01726,Mexico,0
TX506485,CUST10266,2026-01-19,ACH,Debit,11298.98,CP03960,Canada,0
TX506486,CUST10702,2026-08-25,Card,Debit,2794.37,CP01974,United Kingdom,0
